journey_id,event_type,event_time,ad_product,format,placement,creative,interaction_type,marketplace,advertiser_id,users,converted_users,purchase_count,revenue,new_to_brand_purchases
coverage_202601_12,TOUCHPOINT,2026-01-02T08:00:00Z,SPONSORED_DISPLAY,DISPLAY,PRODUCT_PAGE,VIDEO,IMPRESSION,,,,,,,
coverage_202601_12,CONVERSION,2026-01-02T18:00:00Z,,,,,,US,adv_demo_001,30,0,0,0.00,0
coverage_202601_13,TOUCHPOINT,2026-01-02T08:00:00Z,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,,,,,,,
coverage_202601_13,CONVERSION,2026-01-02T18:00:00Z,,,,,,US,adv_demo_001,30,0,0,0.00,0
coverage_202601_14,TOUCHPOINT,2026-01-02T08:00:00Z,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,,,,,,,
coverage_202601_14,CONVERSION,2026-01-02T18:00:00Z,,,,,,US,adv_demo_001,30,0,0,0.00,0
coverage_202601_15,TOUCHPOINT,2026-01-02T08:00:00Z,SPONSORED_PRODUCTS,PRODUCT_AD,REST_OF_SEARCH,,CLICK,,,,,,,
coverage_202601_15,CONVERSION,2026-01-02T18:00:00Z,,,,,,US,adv_demo_001,30,0,0,0.00,0
coverage_202601_16,TOUCHPOINT,2026-01-02T08:00:00Z,SPONSORED_PRODUCTS,PRODUCT_AD,TOP_OF_SEARCH,,IMPRESSION,,,,,,,
coverage_202601_16,CONVERSION,2026-01-02T18:00:00Z,,,,,,US,adv_demo_001,30,0,0,0.00,0
coverage_202601_17,TOUCHPOINT,2026-01-02T08:00:00Z,SPONSORED_PRODUCTS,PRODUCT_AD,TOP_OF_SEARCH,,CLICK,,,,,,,
coverage_202601_17,CONVERSION,2026-01-02T18:00:00Z,,,,,,US,adv_demo_001,30,0,0,0.00,0
coverage_202602_01,TOUCHPOINT,2026-02-01T08:00:00Z,AMAZON_DSP,AUDIO,,,IMPRESSION,,,,,,,
coverage_202602_01,CONVERSION,2026-02-01T18:00:00Z,,,,,,US,adv_demo_001,28,0,0,0.00,0
coverage_202602_02,TOUCHPOINT,2026-02-01T08:00:00Z,AMAZON_DSP,DISPLAY,,IMAGE,IMPRESSION,,,,,,,
coverage_202602_02,CONVERSION,2026-02-01T18:00:00Z,,,,,,US,adv_demo_001,28,0,0,0.00,0
coverage_202602_03,TOUCHPOINT,2026-02-01T08:00:00Z,AMAZON_DSP,ONLINE_VIDEO,,VIDEO,IMPRESSION,,,,,,,
coverage_202602_03,CONVERSION,2026-02-01T18:00:00Z,,,,,,US,adv_demo_001,28,0,0,0.00,0
coverage_202602_04,TOUCHPOINT,2026-02-01T08:00:00Z,AMAZON_DSP,STREAMING_TV,,VIDEO,IMPRESSION,,,,,,,
coverage_202602_04,CONVERSION,2026-02-01T18:00:00Z,,,,,,US,adv_demo_001,28,0,0,0.00,0
coverage_202602_05,TOUCHPOINT,2026-02-01T08:00:00Z,SPONSORED_BRANDS,COMPONENT,TOP_OF_SEARCH,IMAGE,IMPRESSION,,,,,,,
coverage_202602_05,CONVERSION,2026-02-01T18:00:00Z,,,,,,US,adv_demo_001,28,0,0,0.00,0
coverage_202602_06,TOUCHPOINT,2026-02-01T08:00:00Z,SPONSORED_BRANDS,COMPONENT,TOP_OF_SEARCH,IMAGE,CLICK,,,,,,,
coverage_202602_06,CONVERSION,2026-02-01T18:00:00Z,,,,,,US,adv_demo_001,28,0,0,0.00,0
coverage_202602_07,TOUCHPOINT,2026-02-01T08:00:00Z,SPONSORED_BRANDS,DISPLAY,REST_OF_SEARCH,IMAGE,IMPRESSION,,,,,,,
coverage_202602_07,CONVERSION,2026-02-01T18:00:00Z,,,,,,US,adv_demo_001,28,0,0,0.00,0
coverage_202602_08,TOUCHPOINT,2026-02-01T08:00:00Z,SPONSORED_BRANDS,VIDEO,TOP_OF_SEARCH,VIDEO,IMPRESSION,,,,,,,
coverage_202602_08,CONVERSION,2026-02-01T18:00:00Z,,,,,,US,adv_demo_001,28,0,0,0.00,0
coverage_202602_09,TOUCHPOINT,2026-02-01T08:00:00Z,SPONSORED_BRANDS,VIDEO,TOP_OF_SEARCH,VIDEO,CLICK,,,,,,,
coverage_202602_09,CONVERSION,2026-02-01T18:00:00Z,,,,,,US,adv_demo_001,28,0,0,0.00,0
coverage_202602_10,TOUCHPOINT,2026-02-01T08:00:00Z,SPONSORED_DISPLAY,DISPLAY,PRODUCT_PAGE,IMAGE,IMPRESSION,,,,,,,
coverage_202602_10,CONVERSION,2026-02-01T18:00:00Z,,,,,,US,adv_demo_001,28,0,0,0.00,0
coverage_202602_11,TOUCHPOINT,2026-02-01T08:00:00Z,SPONSORED_DISPLAY,DISPLAY,PRODUCT_PAGE,IMAGE,CLICK,,,,,,,
coverage_202602_11,CONVERSION,2026-02-01T18:00:00Z,,,,,,US,adv_demo_001,28,0,0,0.00,0
coverage_202602_12,TOUCHPOINT,2026-02-01T08:00:00Z,SPONSORED_DISPLAY,DISPLAY,PRODUCT_PAGE,VIDEO,IMPRESSION,,,,,,,
coverage_202602_12,CONVERSION,2026-02-01T18:00:00Z,,,,,,US,adv_demo_001,28,0,0,0.00,0
coverage_202602_13,TOUCHPOINT,2026-02-01T08:00:00Z,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,,,,,,,
coverage_202602_13,CONVERSION,2026-02-01T18:00:00Z,,,,,,US,adv_demo_001,28,0,0,0.00,0
coverage_202602_14,TOUCHPOINT,2026-02-01T08:00:00Z,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,,,,,,,
coverage_202602_14,CONVERSION,2026-02-01T18:00:00Z,,,,,,US,adv_demo_001,28,0,0,0.00,0
coverage_202602_15,TOUCHPOINT,2026-02-01T08:00:00Z,SPONSORED_PRODUCTS,PRODUCT_AD,REST_OF_SEARCH,,CLICK,,,,,,,
coverage_202602_15,CONVERSION,2026-02-01T18:00:00Z,,,,,,US,adv_demo_001,28,0,0,0.00,0
coverage_202602_16,TOUCHPOINT,2026-02-01T08:00:00Z,SPONSORED_PRODUCTS,PRODUCT_AD,TOP_OF_SEARCH,,IMPRESSION,,,,,,,
coverage_202602_16,CONVERSION,2026-02-01T18:00:00Z,,,,,,US,adv_demo_001,28,0,0,0.00,0
coverage_202602_17,TOUCHPOINT,2026-02-01T08:00:00Z,SPONSORED_PRODUCTS,PRODUCT_AD,TOP_OF_SEARCH,,CLICK,,,,,,,
coverage_202602_17,CONVERSION,2026-02-01T18:00:00Z,,,,,,US,adv_demo_001,28,0,0,0.00,0
coverage_202603_01,TOUCHPOINT,2026-03-01T08:00:00Z,AMAZON_DSP,AUDIO,,,IMPRESSION,,,,,,,
coverage_202603_01,CONVERSION,2026-03-01T18:00:00Z,,,,,,US,adv_demo_001,31,0,0,0.00,0
coverage_202603_02,TOUCHPOINT,2026-03-01T08:00:00Z,AMAZON_DSP,DISPLAY,,IMAGE,IMPRESSION,,,,,,,
coverage_202603_02,CONVERSION,2026-03-01T18:00:00Z,,,,,,US,adv_demo_001,31,0,0,0.00,0
coverage_202603_03,TOUCHPOINT,2026-03-01T08:00:00Z,AMAZON_DSP,ONLINE_VIDEO,,VIDEO,IMPRESSION,,,,,,,
coverage_202603_03,CONVERSION,2026-03-01T18:00:00Z,,,,,,US,adv_demo_001,31,0,0,0.00,0
coverage_202603_04,TOUCHPOINT,2026-03-01T08:00:00Z,AMAZON_DSP,STREAMING_TV,,VIDEO,IMPRESSION,,,,,,,
coverage_202603_04,CONVERSION,2026-03-01T18:00:00Z,,,,,,US,adv_demo_001,31,0,0,0.00,0
coverage_202603_05,TOUCHPOINT,2026-03-01T08:00:00Z,SPONSORED_BRANDS,COMPONENT,TOP_OF_SEARCH,IMAGE,IMPRESSION,,,,,,,
coverage_202603_05,CONVERSION,2026-03-01T18:00:00Z,,,,,,US,adv_demo_001,31,0,0,0.00,0
coverage_202603_06,TOUCHPOINT,2026-03-01T08:00:00Z,SPONSORED_BRANDS,COMPONENT,TOP_OF_SEARCH,IMAGE,CLICK,,,,,,,
coverage_202603_06,CONVERSION,2026-03-01T18:00:00Z,,,,,,US,adv_demo_001,31,0,0,0.00,0
coverage_202603_07,TOUCHPOINT,2026-03-01T08:00:00Z,SPONSORED_BRANDS,DISPLAY,REST_OF_SEARCH,IMAGE,IMPRESSION,,,,,,,
coverage_202603_07,CONVERSION,2026-03-01T18:00:00Z,,,,,,US,adv_demo_001,31,0,0,0.00,0
coverage_202603_08,TOUCHPOINT,2026-03-01T08:00:00Z,SPONSORED_BRANDS,VIDEO,TOP_OF_SEARCH,VIDEO,IMPRESSION,,,,,,,
coverage_202603_08,CONVERSION,2026-03-01T18:00:00Z,,,,,,US,adv_demo_001,31,0,0,0.00,0
coverage_202603_09,TOUCHPOINT,2026-03-01T08:00:00Z,SPONSORED_BRANDS,VIDEO,TOP_OF_SEARCH,VIDEO,CLICK,,,,,,,
coverage_202603_09,CONVERSION,2026-03-01T18:00:00Z,,,,,,US,adv_demo_001,31,0,0,0.00,0
coverage_202603_10,TOUCHPOINT,2026-03-01T08:00:00Z,SPONSORED_DISPLAY,DISPLAY,PRODUCT_PAGE,IMAGE,IMPRESSION,,,,,,,
coverage_202603_10,CONVERSION,2026-03-01T18:00:00Z,,,,,,US,adv_demo_001,31,0,0,0.00,0
coverage_202603_11,TOUCHPOINT,2026-03-01T08:00:00Z,SPONSORED_DISPLAY,DISPLAY,PRODUCT_PAGE,IMAGE,CLICK,,,,,,,
coverage_202603_11,CONVERSION,2026-03-01T18:00:00Z,,,,,,US,adv_demo_001,31,0,0,0.00,0
coverage_202603_12,TOUCHPOINT,2026-03-01T08:00:00Z,SPONSORED_DISPLAY,DISPLAY,PRODUCT_PAGE,VIDEO,IMPRESSION,,,,,,,
coverage_202603_12,CONVERSION,2026-03-01T18:00:00Z,,,,,,US,adv_demo_001,31,0,0,0.00,0
coverage_202603_13,TOUCHPOINT,2026-03-01T08:00:00Z,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,,,,,,,
coverage_202603_13,CONVERSION,2026-03-01T18:00:00Z,,,,,,US,adv_demo_001,31,0,0,0.00,0
coverage_202603_14,TOUCHPOINT,2026-03-01T08:00:00Z,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,,,,,,,
coverage_202603_14,CONVERSION,2026-03-01T18:00:00Z,,,,,,US,adv_demo_001,31,0,0,0.00,0
coverage_202603_15,TOUCHPOINT,2026-03-01T08:00:00Z,SPONSORED_PRODUCTS,PRODUCT_AD,REST_OF_SEARCH,,CLICK,,,,,,,
coverage_202603_15,CONVERSION,2026-03-01T18:00:00Z,,,,,,US,adv_demo_001,31,0,0,0.00,0
coverage_202603_16,TOUCHPOINT,2026-03-01T08:00:00Z,SPONSORED_PRODUCTS,PRODUCT_AD,TOP_OF_SEARCH,,IMPRESSION,,,,,,,
coverage_202603_16,CONVERSION,2026-03-01T18:00:00Z,,,,,,US,adv_demo_001,31,0,0,0.00,0
coverage_202603_17,TOUCHPOINT,2026-03-01T08:00:00Z,SPONSORED_PRODUCTS,PRODUCT_AD,TOP_OF_SEARCH,,CLICK,,,,,,,
coverage_202603_17,CONVERSION,2026-03-01T18:00:00Z,,,,,,US,adv_demo_001,31,0,0,0.00,0
