user_id,channels,conversion,revenue,touch_count
u02094,"TikTok,Meta,Google Search",0,0,5
u02095,"TikTok,Meta",1,344.85,2
u02096,"TikTok,Meta",0,0,4
u02097,"TikTok,Email,Meta",0,0,3
u02098,Meta,0,0,2
u02099,Google Search,0,0,1
u02100,Google Search,1,502.7,2
u02101,Google Search,0,0,1
u02102,"Meta,Google Search",0,0,2
u02103,"TikTok,Meta",0,0,2
u02104,TikTok,0,0,2
u02105,TikTok,0,0,1
u02106,"Google Search,Meta",0,0,3
u02107,TikTok,0,0,1
u02108,"TikTok,Google Search",0,0,2
u02109,"TikTok,Email",1,314.95,4
u02110,"Google Search,Meta",1,657.75,2
u02111,"TikTok,Email",1,366.65,2
u02112,"TikTok,Google Search",0,0,4
u02113,"Meta,Google Search",1,662.65,4
u02114,"Meta,Google Search,TikTok",0,0,5
u02115,"Meta,TikTok,Google Search",0,0,3
u02116,"TikTok,Google Search",0,0,2
u02117,"Google Search,TikTok,Meta,Email",1,388.55,4
u02118,Google Search,0,0,3
u02119,"TikTok,Google Search,Email",1,533.35,5
u02120,"Meta,Email",1,345.4,2
u02121,"TikTok,Google Search,Meta",1,639.35,3
u02122,"TikTok,Google Search",1,613.9,3
u02123,Meta,0,0,1
u02124,"Meta,TikTok",1,631.55,2
u02125,"TikTok,Google Search",1,637.9,3
u02126,"TikTok,Meta,Google Search",1,820.2,3
u02127,"TikTok,Google Search,Meta",1,349.75,4
u02128,"TikTok,Email",0,0,3
u02129,"Google Search,Email",1,556.2,2
u02130,"Meta,Google Search,Email",1,719.25,5
u02131,"TikTok,Meta,Google Search",0,0,5
u02132,Google Search,0,0,1
u02133,"Google Search,Meta",0,0,2
u02134,Google Search,0,0,2
u02135,"TikTok,Meta,Email",1,353,3
u02136,Meta,0,0,3
u02137,"TikTok,Google Search,Meta",0,0,3
u02138,TikTok,1,418.25,1
u02139,"TikTok,Google Search,Meta",1,493.7,3
u02140,"Meta,Google Search,Email",1,901.3,4
u02141,"Meta,TikTok,Email",0,0,5
u02142,"TikTok,Email",0,0,3
u02143,"TikTok,Meta,Google Search,Email",1,630.15,4
u02144,"Google Search,TikTok",1,764.2,3
u02145,"Google Search,Meta,TikTok",1,497.4,3
u02146,"Meta,Google Search,Email",1,626.9,3
u02147,"TikTok,Google Search",0,0,2
u02148,"Meta,Google Search,Email",0,0,4
u02149,"Meta,Email,Google Search",1,519.8,3
u02150,"Meta,Email",0,0,5
u02151,"Google Search,TikTok",0,0,3
u02152,"TikTok,Google Search",0,0,3
u02153,TikTok,0,0,1
u02154,"TikTok,Google Search,Email",0,0,3
u02155,"TikTok,Google Search",0,0,3
u02156,Meta,0,0,2
u02157,"Meta,Google Search",0,0,3
u02158,"Google Search,TikTok,Meta",0,0,3
u02159,Google Search,0,0,1
u02160,"Meta,TikTok",0,0,2
u02161,"TikTok,Meta",0,0,2
u02162,"Meta,TikTok",1,696.05,5
u02163,"TikTok,Meta",0,0,2
u02164,"Meta,TikTok",0,0,2
u02165,"Meta,Email,Google Search",0,0,5
u02166,Google Search,0,0,1
u02167,Meta,0,0,1
u02168,TikTok,0,0,1
u02169,"Google Search,Email",1,566.4,2
u02170,"TikTok,Meta",1,357.2,2
u02171,"TikTok,Email",0,0,3
u02172,TikTok,1,682.7,2
u02173,"Google Search,TikTok,Meta",0,0,3
u02174,"Meta,TikTok,Google Search",1,548.15,3
u02175,"Meta,TikTok,Google Search",0,0,4
u02176,"Meta,Email",0,0,2
u02177,Email,0,0,1
u02178,"TikTok,Google Search",1,943.45,2
u02179,Google Search,0,0,2
u02180,"Meta,TikTok,Email,Google Search",0,0,4
u02181,"TikTok,Google Search",0,0,2
u02182,"Meta,TikTok",0,0,2
u02183,"TikTok,Meta",1,383.9,3
u02184,"TikTok,Meta",0,0,2
u02185,TikTok,0,0,1
u02186,Email,0,0,1
u02187,TikTok,0,0,1
u02188,"Meta,Email",1,340.45,2
u02189,"Meta,TikTok,Email",0,0,5
u02190,"TikTok,Google Search,Meta",1,937.85,5
u02191,Google Search,0,0,1
u02192,TikTok,0,0,1
u02193,"TikTok,Meta",0,0,3
u02194,"Meta,Google Search,Email",1,325.25,5
u02195,"Meta,Email",0,0,3
u02196,"Google Search,Meta",0,0,2
u02197,"Meta,Google Search",0,0,3
u02198,TikTok,1,519,1
u02199,"Google Search,Meta",1,659.15,3
u02200,"TikTok,Meta,Google Search",0,0,4
u02201,Google Search,0,0,1
u02202,"TikTok,Meta",0,0,5
u02203,Email,0,0,1
u02204,"TikTok,Google Search",0,0,2
u02205,"TikTok,Meta,Google Search",0,0,4
u02206,Meta,1,631.2,1
u02207,Email,1,385.95,1
u02208,Meta,0,0,2
u02209,"Meta,Google Search",0,0,2
u02210,"Google Search,TikTok",0,0,2
u02211,TikTok,0,0,1
u02212,"TikTok,Email,Google Search",0,0,3
u02213,"TikTok,Google Search,Email",0,0,3
u02214,"TikTok,Email",1,609.2,5
u02215,"Meta,Email,Google Search",0,0,4
u02216,"TikTok,Google Search",1,575.5,3
u02217,"TikTok,Email",0,0,2
u02218,"Meta,TikTok",0,0,2
u02219,Google Search,1,609.65,2
u02220,"Meta,Email",1,302.05,2
u02221,"Meta,Email,TikTok",0,0,5
u02222,Meta,0,0,1
u02223,"Google Search,TikTok",1,920.4,5
u02224,"Google Search,Meta",1,423.1,3
u02225,TikTok,0,0,4
u02226,"Meta,TikTok,Email,Google Search",0,0,4
u02227,"Meta,TikTok",0,0,2
u02228,"Google Search,TikTok,Meta,Email",1,440.75,5
u02229,"Google Search,TikTok",0,0,2
u02230,TikTok,0,0,1
u02231,"Google Search,Meta,TikTok",1,474.25,4
u02232,Meta,0,0,1
u02233,"TikTok,Google Search,Email",1,885.05,4
u02234,Meta,0,0,1
u02235,"TikTok,Email,Meta",0,0,5
u02236,"Meta,TikTok",0,0,3
u02237,"TikTok,Google Search,Email,Meta",0,0,4
u02238,"TikTok,Meta,Google Search",0,0,4
u02239,TikTok,0,0,1
u02240,"TikTok,Google Search",0,0,4
u02241,"Google Search,Meta,TikTok,Email",1,311.45,4
u02242,"Meta,Email",0,0,2
u02243,"TikTok,Google Search",0,0,3
u02244,"TikTok,Email,Google Search",0,0,4
u02245,TikTok,0,0,1
u02246,"TikTok,Email",0,0,3
u02247,"TikTok,Meta",1,302.6,2
u02248,"TikTok,Google Search",0,0,2
u02249,"Meta,Google Search",0,0,3
u02250,"TikTok,Google Search,Email",0,0,3
u02251,"Meta,Email,Google Search",0,0,5
u02252,"TikTok,Google Search",0,0,2
u02253,"Meta,Google Search",0,0,3
u02254,Meta,1,506.5,2
u02255,"TikTok,Meta",0,0,2
u02256,"TikTok,Meta",0,0,3
u02257,Google Search,0,0,1
u02258,"TikTok,Google Search,Meta",0,0,3
u02259,"Google Search,TikTok,Email",0,0,3
u02260,"Google Search,Meta",0,0,4
u02261,"Meta,Email",0,0,2
u02262,"TikTok,Meta",0,0,2
u02263,Meta,0,0,1
u02264,"TikTok,Email,Google Search",0,0,5
u02265,"Google Search,TikTok,Email",1,541.7,3
u02266,Google Search,0,0,1
u02267,"TikTok,Google Search",0,0,3
u02268,Google Search,1,605.05,1
u02269,Google Search,1,787.75,1
u02270,"TikTok,Meta,Google Search",0,0,3
u02271,"TikTok,Email",0,0,2
u02272,Google Search,0,0,1
u02273,Google Search,0,0,3
u02274,"Meta,Google Search,TikTok",0,0,4
u02275,"Meta,Google Search,TikTok",1,506.15,4
u02276,"TikTok,Email",1,480.4,2
u02277,"TikTok,Email",0,0,3
u02278,"TikTok,Google Search,Email,Meta",1,617.7,5
u02279,"Google Search,Meta,TikTok",1,513.75,3
u02280,"Meta,Google Search,TikTok",0,0,4
u02281,"Meta,Google Search,Email",0,0,4
u02282,"TikTok,Google Search",1,907.35,2
u02283,"TikTok,Meta",1,463.65,2
u02284,"TikTok,Meta",0,0,3
u02285,Google Search,0,0,1
u02286,Email,0,0,1
u02287,"TikTok,Google Search",1,917.2,3
u02288,Meta,0,0,3
u02289,"Google Search,TikTok,Meta",0,0,3
u02290,Meta,0,0,2
u02291,Google Search,0,0,1
u02292,TikTok,0,0,2
u02293,"Meta,Email,TikTok",0,0,3
u02294,"TikTok,Google Search",1,947.05,2
u02295,"Meta,TikTok",0,0,2
u02296,"TikTok,Google Search",0,0,3
u02297,"Meta,TikTok,Email",1,528,3
u02298,TikTok,0,0,3
u02299,Google Search,0,0,1
u02300,"Google Search,TikTok,Email",0,0,3
u02301,"TikTok,Google Search,Meta",1,424.8,5
u02302,"TikTok,Meta",0,0,5
u02303,"Meta,TikTok,Google Search",0,0,5
u02304,"TikTok,Meta",0,0,2
u02305,"Meta,Email,Google Search",0,0,3
u02306,Meta,0,0,1
u02307,"Google Search,TikTok",1,597.9,2
u02308,"TikTok,Google Search,Meta",0,0,4
u02309,"TikTok,Google Search",1,532.35,3
u02310,"TikTok,Email",0,0,2
u02311,"Meta,Email",0,0,2
u02312,Google Search,0,0,1
u02313,"Meta,Google Search",1,752.4,3
u02314,Google Search,0,0,1
u02315,TikTok,0,0,2
u02316,"Meta,TikTok",0,0,2
u02317,TikTok,0,0,2
u02318,"TikTok,Meta",1,543.7,3
u02319,Meta,0,0,2
u02320,"Google Search,Email",0,0,3
u02321,"Meta,TikTok",0,0,2
u02322,"TikTok,Google Search",0,0,2
u02323,"TikTok,Meta",1,307.5,3
u02324,"TikTok,Meta",1,505.6,3
u02325,Google Search,0,0,2
u02326,"TikTok,Google Search,Meta",0,0,5
u02327,"Google Search,Meta",0,0,2
u02328,TikTok,0,0,2
u02329,"TikTok,Google Search,Email",0,0,4
u02330,"Meta,Google Search,TikTok",0,0,3
u02331,"TikTok,Google Search",0,0,3
u02332,"Meta,TikTok",0,0,3
u02333,"Meta,Google Search,TikTok",0,0,4
u02334,"TikTok,Google Search,Meta",0,0,5
u02335,"TikTok,Meta,Google Search",0,0,3
u02336,TikTok,0,0,1
u02337,"Meta,TikTok,Email",0,0,4
u02338,"Meta,TikTok,Google Search",0,0,4
u02339,"Google Search,TikTok,Email,Meta",1,646.3,5
u02340,"Google Search,TikTok,Email,Meta",1,640.4,5
u02341,"Google Search,Meta",0,0,2
u02342,TikTok,1,440.1,3
u02343,"Meta,Google Search,Email",0,0,3
u02344,Google Search,0,0,1
u02345,"TikTok,Meta",1,561.6,3
u02346,"Google Search,TikTok",0,0,4
u02347,"Google Search,TikTok",0,0,3
u02348,"TikTok,Email,Google Search",0,0,3
u02349,"TikTok,Google Search",1,617.85,2
u02350,"TikTok,Meta",0,0,2
u02351,"TikTok,Google Search",1,669.95,2
u02352,Google Search,0,0,3
u02353,"TikTok,Meta,Email",0,0,3
u02354,Email,0,0,1
u02355,"Meta,Email",0,0,3
u02356,"Meta,TikTok",0,0,2
u02357,"TikTok,Google Search",1,912.35,2
u02358,"Google Search,Email,Meta",1,537.1,4
u02359,Meta,0,0,1
u02360,Meta,0,0,2
u02361,"TikTok,Meta",0,0,2
u02362,"TikTok,Email,Google Search",0,0,3
u02363,"Meta,TikTok,Google Search",0,0,3
u02364,Meta,0,0,1
u02365,"TikTok,Meta,Google Search",0,0,4
u02366,Google Search,0,0,1
u02367,TikTok,0,0,1
u02368,"Meta,TikTok",0,0,3
u02369,TikTok,0,0,1
u02370,"Google Search,Meta",1,593.55,2
u02371,"TikTok,Meta,Email",1,493.75,3
u02372,"TikTok,Google Search",0,0,3
u02373,"Meta,TikTok,Google Search",0,0,3
u02374,"Meta,Email",0,0,3
u02375,Email,0,0,1
u02376,"Meta,Google Search",1,662.15,4
u02377,"TikTok,Google Search,Meta",1,658.5,3
u02378,"TikTok,Email,Google Search,Meta",0,0,4
u02379,"TikTok,Meta",0,0,2
u02380,Google Search,0,0,2
u02381,"TikTok,Meta",0,0,2
u02382,TikTok,0,0,1
u02383,"Meta,Google Search",0,0,2
u02384,Google Search,0,0,1
u02385,Google Search,0,0,2
u02386,"Google Search,Meta",1,320.65,2
u02387,TikTok,0,0,3
u02388,"TikTok,Email,Google Search",0,0,3
u02389,Google Search,0,0,1
u02390,Email,0,0,1
u02391,"TikTok,Email",1,644.65,3
u02392,Google Search,1,835.75,2
u02393,"Meta,TikTok",0,0,3
u02394,TikTok,0,0,2
u02395,"Meta,Google Search",1,317.4,3
u02396,Email,0,0,1
u02397,Meta,0,0,2
u02398,TikTok,0,0,1
u02399,"TikTok,Google Search",0,0,2
u02400,"Meta,TikTok",0,0,2
u02401,"TikTok,Google Search",0,0,4
u02402,TikTok,1,521.85,1
u02403,"TikTok,Google Search",0,0,4
u02404,"TikTok,Meta",0,0,3
u02405,"Meta,Google Search,TikTok",1,582,4
u02406,"Meta,TikTok",0,0,2
u02407,"Meta,Email",0,0,2
u02408,"Meta,TikTok",1,365.35,3
u02409,"TikTok,Google Search",0,0,2
u02410,"TikTok,Meta",1,411.8,2
u02411,"Meta,TikTok,Email",0,0,3
u02412,Meta,0,0,3
u02413,"Meta,Google Search",0,0,4
u02414,"TikTok,Google Search",0,0,3
u02415,"Google Search,Meta",0,0,2
u02416,"Google Search,Meta,TikTok",1,509.9,4
u02417,Google Search,0,0,2
u02418,Meta,0,0,2
u02419,"Meta,Google Search,TikTok",1,461.8,3
u02420,TikTok,0,0,1
u02421,Meta,1,620.3,2
u02422,"Meta,TikTok",0,0,3
u02423,"Meta,Google Search,TikTok",1,439.1,5
u02424,"TikTok,Google Search",0,0,4
u02425,"Meta,Google Search",0,0,5
u02426,"Google Search,Meta,TikTok",1,524.95,3
u02427,"Google Search,TikTok",0,0,2
u02428,"Meta,TikTok",0,0,2
u02429,Meta,0,0,1
u02430,"TikTok,Meta,Email",1,294.15,3
u02431,"Meta,Google Search,TikTok",0,0,3
u02432,"Meta,TikTok,Google Search",1,474,3
u02433,"Meta,Google Search",0,0,2
u02434,"TikTok,Meta,Google Search",0,0,3
u02435,"Meta,TikTok,Google Search",0,0,5
u02436,"TikTok,Meta",0,0,3
u02437,"TikTok,Google Search",1,569.65,2
u02438,"Meta,Google Search",0,0,3
u02439,"Google Search,Meta",0,0,3
u02440,Google Search,0,0,1
u02441,"Google Search,Email",0,0,3
u02442,"TikTok,Google Search",0,0,2
u02443,"Meta,Google Search",1,649.75,3
u02444,"TikTok,Google Search,Meta",0,0,5
u02445,"Meta,TikTok",0,0,3
u02446,TikTok,0,0,2
u02447,TikTok,0,0,1
u02448,"TikTok,Email",0,0,3
u02449,"TikTok,Email,Google Search,Meta",0,0,5
u02450,"TikTok,Email",0,0,4
u02451,TikTok,0,0,2
u02452,Meta,1,464.95,1
u02453,"Google Search,Meta,TikTok",0,0,5
u02454,Meta,0,0,3
u02455,"TikTok,Google Search,Email",1,541.4,3
u02456,"Google Search,TikTok,Email",0,0,3
u02457,"Meta,Google Search",0,0,3
u02458,"Meta,TikTok",0,0,3
u02459,"TikTok,Meta",0,0,4
u02460,"Meta,Google Search",0,0,3
u02461,"Google Search,Meta,TikTok",0,0,5
u02462,"Meta,Email,Google Search",1,639.1,5
u02463,Email,0,0,1
u02464,TikTok,0,0,1
u02465,"Meta,Email",0,0,2
u02466,TikTok,0,0,1
u02467,"Google Search,Meta",0,0,4
u02468,"TikTok,Google Search,Email",0,0,5
u02469,"TikTok,Google Search,Email",0,0,3
u02470,Google Search,0,0,1
u02471,"Meta,TikTok,Email",0,0,4
u02472,"Google Search,Email",0,0,3
u02473,"Google Search,Email",0,0,2
u02474,"TikTok,Google Search",0,0,2
u02475,"Meta,Email",1,593.4,2
u02476,"TikTok,Email",0,0,2
u02477,TikTok,1,742.9,3
u02478,"TikTok,Google Search,Meta",0,0,4
u02479,TikTok,0,0,2
u02480,TikTok,0,0,1
u02481,TikTok,0,0,1
u02482,"TikTok,Email",1,379.3,3
u02483,TikTok,0,0,1
u02484,TikTok,0,0,1
u02485,"TikTok,Google Search,Meta",0,0,5
u02486,"Meta,TikTok",0,0,5
u02487,Google Search,0,0,1
u02488,"TikTok,Google Search",0,0,2
u02489,"TikTok,Meta",0,0,3
u02490,"Meta,TikTok",0,0,2
u02491,"TikTok,Meta",0,0,3
u02492,TikTok,0,0,1
u02493,"Meta,Google Search",0,0,2
u02494,"TikTok,Email,Meta",0,0,3
u02495,"Meta,Google Search",1,779.1,2
u02496,Email,0,0,1
u02497,"Meta,TikTok,Google Search",1,635.05,5
u02498,"Meta,Email",1,558.45,5
u02499,TikTok,0,0,2
u02500,Meta,0,0,2
u02501,"TikTok,Email",0,0,2
u02502,"TikTok,Meta,Google Search",0,0,4
u02503,"TikTok,Email",1,429.1,2
u02504,"Meta,Google Search",0,0,2
u02505,"TikTok,Meta,Google Search",0,0,4
u02506,"Meta,TikTok",1,488.95,3
u02507,Meta,0,0,3
u02508,TikTok,0,0,2
u02509,"Google Search,Meta",1,672.45,4
u02510,"Google Search,TikTok",0,0,2
u02511,TikTok,0,0,1
u02512,"TikTok,Meta,Google Search",0,0,5
u02513,"TikTok,Email",0,0,2
u02514,"Meta,Google Search",0,0,2
u02515,Meta,0,0,1
u02516,"Google Search,Meta",1,394.15,2
u02517,"TikTok,Meta",0,0,4
u02518,"TikTok,Meta",1,499.85,2
u02519,"Meta,Google Search",1,447.7,3
u02520,TikTok,0,0,1
u02521,TikTok,0,0,1
u02522,"TikTok,Google Search",1,699.35,2
u02523,"TikTok,Meta,Google Search",0,0,3
u02524,"Meta,Google Search",0,0,3
u02525,Meta,0,0,1
u02526,"TikTok,Meta,Google Search,Email",1,575.35,5
u02527,"Meta,Google Search,Email",0,0,4
u02528,"Meta,Email,Google Search",0,0,3
u02529,Meta,0,0,1
u02530,TikTok,0,0,1
u02531,"Meta,Google Search",1,936.65,2
u02532,"TikTok,Meta",1,367.3,2
u02533,"TikTok,Email,Meta",0,0,3
u02534,Meta,0,0,1
u02535,"Meta,Email,Google Search,TikTok",1,575.7,4
u02536,"Meta,TikTok,Email,Google Search",1,684.8,5
u02537,Google Search,0,0,1
u02538,"TikTok,Google Search",0,0,2
u02539,"Google Search,Email",0,0,3
u02540,"TikTok,Meta",0,0,5
u02541,"TikTok,Meta",0,0,3
u02542,"Meta,Email",0,0,2
u02543,"TikTok,Meta",0,0,3
u02544,"Google Search,Meta",0,0,5
u02545,"Meta,Email",1,373.7,2
u02546,"Meta,Email",0,0,2
u02547,"TikTok,Google Search",0,0,2
u02548,TikTok,0,0,1
u02549,"Meta,TikTok",1,596.75,2
u02550,"Meta,Google Search",1,862.35,2
u02551,"Meta,Google Search",0,0,4
u02552,"Meta,Email",0,0,3
u02553,"Meta,TikTok",0,0,5
u02554,Google Search,0,0,1
u02555,Google Search,0,0,3
u02556,TikTok,0,0,1
u02557,Google Search,0,0,1
u02558,"Google Search,TikTok,Email,Meta",0,0,5
u02559,"Google Search,Email",0,0,5
u02560,Google Search,0,0,1
u02561,"TikTok,Google Search",1,477.9,3
u02562,"Google Search,TikTok",1,420.85,4
u02563,Google Search,0,0,1
u02564,Google Search,0,0,2
u02565,"Meta,Email",0,0,2
u02566,"TikTok,Meta",1,649.05,2
u02567,"TikTok,Google Search",0,0,3
u02568,Google Search,0,0,1
u02569,"Meta,TikTok,Google Search",1,786.45,4
u02570,"TikTok,Email,Meta",0,0,3
u02571,"Meta,TikTok,Google Search",0,0,3
u02572,"TikTok,Meta",0,0,3
u02573,Meta,0,0,3
u02574,"TikTok,Meta",0,0,2
u02575,"Meta,Email",0,0,4
u02576,"Google Search,Meta",1,449.85,2
u02577,Meta,0,0,1
u02578,Email,0,0,1
u02579,"Meta,Email,Google Search",0,0,3
u02580,"TikTok,Google Search",0,0,3
u02581,"Meta,TikTok,Google Search",0,0,4
u02582,"Meta,Email,Google Search",0,0,3
u02583,TikTok,0,0,2
u02584,"Google Search,Meta,TikTok",0,0,5
u02585,TikTok,0,0,1
u02586,"TikTok,Google Search",0,0,2
u02587,Meta,0,0,2
u02588,"TikTok,Google Search",1,452.85,3
u02589,TikTok,0,0,1
u02590,Meta,0,0,2
u02591,"TikTok,Email,Google Search",0,0,5
u02592,"TikTok,Meta,Email",0,0,4
u02593,Email,0,0,1
u02594,Meta,0,0,1
u02595,"Meta,Google Search,Email",0,0,3
u02596,"Meta,Email,TikTok",1,596.2,5
u02597,TikTok,0,0,2
u02598,"TikTok,Meta,Google Search,Email",0,0,5
u02599,"Meta,Google Search,TikTok",0,0,5
u02600,Meta,0,0,2
u02601,"TikTok,Meta",0,0,2
u02602,"Google Search,TikTok",0,0,3
u02603,TikTok,0,0,1
u02604,Google Search,0,0,1
u02605,"Google Search,TikTok,Email,Meta",1,488.95,5
u02606,"Meta,TikTok",1,399.15,3
u02607,"Google Search,TikTok",0,0,2
u02608,"Meta,Google Search",0,0,3
u02609,"Meta,Google Search",0,0,3
u02610,"Meta,TikTok,Google Search,Email",0,0,4
u02611,"Google Search,TikTok",1,709.9,2
u02612,"Google Search,Meta",0,0,4
u02613,"TikTok,Google Search,Email,Meta",1,759.55,5
u02614,"TikTok,Meta",0,0,2
u02615,TikTok,0,0,2
u02616,"Meta,Google Search",0,0,2
u02617,TikTok,0,0,1
u02618,"Meta,Google Search,TikTok,Email",0,0,5
u02619,"Google Search,TikTok",1,364.4,5
u02620,"TikTok,Meta,Email",0,0,5
u02621,"Google Search,Email,TikTok,Meta",0,0,5
u02622,"TikTok,Google Search",0,0,2
u02623,Email,1,352.8,1
u02624,"TikTok,Meta",0,0,2
u02625,Google Search,0,0,2
u02626,"Google Search,Meta",1,354.6,4
u02627,"TikTok,Meta",0,0,2
u02628,"Google Search,Email",0,0,3
u02629,"Meta,Google Search",1,750.05,3
u02630,"Meta,Google Search,TikTok",0,0,3
u02631,"Meta,Google Search,TikTok",0,0,4
u02632,"Google Search,Email,Meta",1,344.8,3
u02633,"Meta,Google Search",0,0,5
u02634,Email,0,0,1
u02635,Google Search,0,0,1
u02636,"Meta,Google Search",0,0,3
u02637,"TikTok,Meta",0,0,2
u02638,"Meta,Google Search",0,0,2
u02639,TikTok,0,0,1
u02640,"Meta,TikTok",0,0,4
u02641,TikTok,0,0,2
u02642,TikTok,0,0,2
u02643,"TikTok,Google Search,Meta,Email",1,586.65,5
u02644,Google Search,0,0,1
u02645,Google Search,1,774,1
u02646,"TikTok,Email,Meta",0,0,5
u02647,"TikTok,Google Search",0,0,2
u02648,Meta,0,0,2
u02649,Google Search,0,0,2
u02650,"TikTok,Email",0,0,2
u02651,"Meta,Google Search",0,0,3
u02652,Meta,0,0,1
u02653,"TikTok,Meta",1,398.4,3
u02654,"Meta,TikTok",0,0,3
u02655,TikTok,1,387.2,1
u02656,"TikTok,Meta",1,579.95,2
u02657,"Google Search,Email,TikTok",0,0,3
u02658,Meta,0,0,2
u02659,TikTok,0,0,2
u02660,"Meta,Google Search,Email",0,0,4
u02661,"Google Search,Meta",0,0,4
u02662,"Google Search,Email,TikTok,Meta",1,339.6,5
u02663,"TikTok,Email",1,594.1,2
u02664,"TikTok,Meta",0,0,3
u02665,"TikTok,Meta,Google Search",0,0,4
u02666,"TikTok,Email,Meta",1,566.05,4
u02667,"Meta,Email,TikTok",0,0,4
u02668,Meta,0,0,2
u02669,"Google Search,Email",0,0,3
u02670,"TikTok,Meta",1,492.55,3
u02671,"Meta,Email",0,0,2
u02672,"Meta,TikTok,Google Search",0,0,3
u02673,"TikTok,Email",0,0,2
u02674,"Meta,TikTok,Google Search",0,0,3
u02675,"Meta,TikTok,Google Search",0,0,5
u02676,Meta,0,0,1
u02677,"TikTok,Meta,Google Search",0,0,3
u02678,"Meta,Google Search",0,0,2
u02679,"Meta,TikTok,Google Search",1,501.25,4
u02680,"TikTok,Google Search",0,0,2
u02681,Email,0,0,1
u02682,"TikTok,Meta",0,0,3
u02683,Email,0,0,1
u02684,"TikTok,Meta,Google Search",1,644.75,3
u02685,"Meta,Google Search",1,648.35,3
u02686,"Meta,TikTok",0,0,3
u02687,"Meta,Email,TikTok",0,0,5
u02688,"TikTok,Email,Google Search",1,896.45,3
u02689,Meta,0,0,1
u02690,"TikTok,Google Search,Email,Meta",0,0,4
u02691,TikTok,0,0,1
u02692,"TikTok,Email",1,711.4,3
u02693,Google Search,0,0,1
u02694,"TikTok,Meta",0,0,4
u02695,"Meta,Google Search,TikTok",0,0,5
u02696,Meta,0,0,2
u02697,TikTok,1,483.8,1
u02698,Google Search,0,0,2
u02699,"Meta,Google Search,TikTok",0,0,4
u02700,"Meta,Email,Google Search",1,387.7,4
u02701,TikTok,0,0,1
u02702,"TikTok,Meta,Google Search",0,0,3
u02703,"Meta,TikTok",0,0,5
u02704,"Meta,TikTok",0,0,3
u02705,"TikTok,Google Search",1,564.3,3
u02706,Meta,0,0,1
u02707,"Google Search,Meta",1,552,2
u02708,"Google Search,Email,TikTok,Meta",0,0,4
u02709,"Google Search,Email",0,0,2
u02710,"TikTok,Email",1,478.7,2
u02711,TikTok,0,0,2
u02712,"TikTok,Meta,Email,Google Search",1,504.6,5
u02713,Meta,0,0,1
u02714,Google Search,0,0,1
u02715,"TikTok,Email",0,0,2
u02716,Email,1,466.35,1
u02717,"TikTok,Google Search",0,0,3
u02718,Meta,0,0,1
u02719,Google Search,0,0,1
u02720,"TikTok,Meta",0,0,4
u02721,Google Search,0,0,3
u02722,"TikTok,Meta",1,601,2
u02723,Google Search,0,0,2
u02724,"Meta,TikTok",0,0,2
u02725,"TikTok,Meta",0,0,2
u02726,"Meta,TikTok,Google Search",1,467.95,4
u02727,TikTok,0,0,4
u02728,TikTok,0,0,5
u02729,Meta,1,631.85,2
u02730,"TikTok,Meta",1,314.05,3
u02731,"TikTok,Meta",0,0,2
u02732,TikTok,0,0,2
u02733,"Google Search,Email",0,0,2
u02734,TikTok,0,0,2
u02735,"Google Search,Meta",0,0,2
u02736,"Meta,Google Search",1,380.4,4
u02737,TikTok,0,0,1
u02738,"Meta,Google Search,Email",0,0,5
u02739,"Meta,Google Search,TikTok",1,437.65,4
u02740,"TikTok,Google Search",0,0,4
u02741,"Google Search,Meta",0,0,3
u02742,Google Search,1,802.95,1
u02743,"TikTok,Meta,Google Search",1,834.3,4
u02744,TikTok,0,0,1
u02745,"Meta,Email",1,565.85,2
u02746,"TikTok,Meta",1,330.45,2
u02747,"TikTok,Meta",0,0,2
u02748,"TikTok,Google Search",0,0,2
u02749,"TikTok,Google Search,Meta,Email",1,510.3,5
u02750,"TikTok,Google Search",0,0,2
u02751,Meta,0,0,2
u02752,"TikTok,Google Search",0,0,3
u02753,"Google Search,Meta",0,0,3
u02754,"TikTok,Meta",1,592.7,2
u02755,"TikTok,Email,Meta",1,385.05,3
u02756,"TikTok,Google Search,Meta,Email",1,529.5,4
u02757,"Google Search,TikTok",0,0,3
u02758,"Google Search,Meta,TikTok",1,502.3,4
u02759,"TikTok,Google Search",0,0,3
u02760,Google Search,0,0,1
u02761,"TikTok,Google Search",0,0,4
u02762,"TikTok,Meta",1,363.5,2
u02763,"TikTok,Email,Google Search",1,700.2,3
u02764,"Meta,Google Search,TikTok",1,716.3,3
u02765,Google Search,0,0,1
u02766,"Google Search,Meta",0,0,4
u02767,"Google Search,Meta",0,0,3
u02768,"Meta,Google Search",0,0,2
u02769,"TikTok,Google Search",1,579.15,3
u02770,"TikTok,Meta",0,0,3
u02771,"Meta,Google Search",0,0,2
u02772,Email,0,0,1
u02773,Email,1,440.85,1
u02774,TikTok,0,0,1
u02775,"Meta,Google Search",1,572.25,4
u02776,Meta,0,0,1
u02777,"Meta,Google Search",1,489.1,3
u02778,"Meta,TikTok",0,0,4
u02779,"TikTok,Email",0,0,3
u02780,"TikTok,Google Search,Meta",0,0,4
u02781,"Google Search,Meta",0,0,3
u02782,"Meta,Google Search,TikTok",1,435.2,5
u02783,"Meta,Email",0,0,4
u02784,TikTok,0,0,1
u02785,Email,1,393.1,1
u02786,Email,0,0,1
u02787,"Google Search,TikTok",0,0,3
