user_id,path,conversion,revenue,touch_count,first_touch_channel,last_touch_channel,conversion_timestamp
u02389,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u02390,Start > Email > Null,0,0,1,Email,Email,
u02391,Start > TikTok > Email > TikTok > Conversion,1,644.65,3,TikTok,TikTok,2026-02-21 06:54:00
u02392,Start > Google Search > Google Search > Conversion,1,835.75,2,Google Search,Google Search,2026-02-10 10:37:00
u02393,Start > Meta > Meta > TikTok > Null,0,0,3,Meta,TikTok,
u02394,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u02395,Start > Meta > Google Search > Meta > Conversion,1,317.4,3,Meta,Meta,2026-02-12 03:38:00
u02396,Start > Email > Null,0,0,1,Email,Email,
u02397,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u02398,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02399,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u02400,Start > Meta > TikTok > Null,0,0,2,Meta,TikTok,
u02401,Start > TikTok > TikTok > Google Search > TikTok > Null,0,0,4,TikTok,TikTok,
u02402,Start > TikTok > Conversion,1,521.85,1,TikTok,TikTok,2026-01-14 06:25:00
u02403,Start > TikTok > TikTok > Google Search > Google Search > Null,0,0,4,TikTok,Google Search,
u02404,Start > TikTok > Meta > TikTok > Null,0,0,3,TikTok,TikTok,
u02405,Start > Meta > Google Search > TikTok > TikTok > Conversion,1,582,4,Meta,TikTok,2026-01-08 07:27:00
u02406,Start > Meta > TikTok > Null,0,0,2,Meta,TikTok,
u02407,Start > Meta > Email > Null,0,0,2,Meta,Email,
u02408,Start > Meta > TikTok > Meta > Conversion,1,365.35,3,Meta,Meta,2026-01-16 10:05:00
u02409,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u02410,Start > TikTok > Meta > Conversion,1,411.8,2,TikTok,Meta,2026-01-15 19:17:00
u02411,Start > Meta > TikTok > Email > Null,0,0,3,Meta,Email,
u02412,Start > Meta > Meta > Meta > Null,0,0,3,Meta,Meta,
u02413,Start > Meta > Google Search > Meta > Google Search > Null,0,0,4,Meta,Google Search,
u02414,Start > TikTok > TikTok > Google Search > Null,0,0,3,TikTok,Google Search,
u02415,Start > Google Search > Meta > Null,0,0,2,Google Search,Meta,
u02416,Start > Google Search > Meta > TikTok > Google Search > Conversion,1,509.9,4,Google Search,Google Search,2026-01-31 06:42:00
u02417,Start > Google Search > Google Search > Null,0,0,2,Google Search,Google Search,
u02418,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u02419,Start > Meta > Google Search > TikTok > Conversion,1,461.8,3,Meta,TikTok,2026-02-01 22:49:00
u02420,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02421,Start > Meta > Meta > Conversion,1,620.3,2,Meta,Meta,2026-01-20 15:26:00
u02422,Start > Meta > Meta > TikTok > Null,0,0,3,Meta,TikTok,
u02423,Start > Meta > Google Search > TikTok > Google Search > Meta > Conversion,1,439.1,5,Meta,Meta,2026-01-21 11:20:00
u02424,Start > TikTok > TikTok > TikTok > Google Search > Null,0,0,4,TikTok,Google Search,
u02425,Start > Meta > Google Search > Google Search > Google Search > Google Search > Null,0,0,5,Meta,Google Search,
u02426,Start > Google Search > Meta > TikTok > Conversion,1,524.95,3,Google Search,TikTok,2026-02-19 14:06:00
u02427,Start > Google Search > TikTok > Null,0,0,2,Google Search,TikTok,
u02428,Start > Meta > TikTok > Null,0,0,2,Meta,TikTok,
u02429,Start > Meta > Null,0,0,1,Meta,Meta,
u02430,Start > TikTok > Meta > Email > Conversion,1,294.15,3,TikTok,Email,2026-02-27 21:49:00
u02431,Start > Meta > Google Search > TikTok > Null,0,0,3,Meta,TikTok,
u02432,Start > Meta > TikTok > Google Search > Conversion,1,474,3,Meta,Google Search,2026-01-30 06:40:00
u02433,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u02434,Start > TikTok > Meta > Google Search > Null,0,0,3,TikTok,Google Search,
u02435,Start > Meta > Meta > Meta > TikTok > Google Search > Null,0,0,5,Meta,Google Search,
u02436,Start > TikTok > Meta > Meta > Null,0,0,3,TikTok,Meta,
u02437,Start > TikTok > Google Search > Conversion,1,569.65,2,TikTok,Google Search,2026-01-08 19:46:00
u02438,Start > Meta > Meta > Google Search > Null,0,0,3,Meta,Google Search,
u02439,Start > Google Search > Google Search > Meta > Null,0,0,3,Google Search,Meta,
u02440,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u02441,Start > Google Search > Email > Email > Null,0,0,3,Google Search,Email,
u02442,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u02443,Start > Meta > Meta > Google Search > Conversion,1,649.75,3,Meta,Google Search,2026-01-25 09:02:00
u02444,Start > TikTok > Google Search > Meta > Google Search > Google Search > Null,0,0,5,TikTok,Google Search,
u02445,Start > Meta > TikTok > TikTok > Null,0,0,3,Meta,TikTok,
u02446,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u02447,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02448,Start > TikTok > Email > Email > Null,0,0,3,TikTok,Email,
u02449,Start > TikTok > Email > TikTok > Google Search > Meta > Null,0,0,5,TikTok,Meta,
u02450,Start > TikTok > Email > TikTok > TikTok > Null,0,0,4,TikTok,TikTok,
u02451,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u02452,Start > Meta > Conversion,1,464.95,1,Meta,Meta,2026-02-14 02:12:00
u02453,Start > Google Search > Meta > TikTok > Google Search > Google Search > Null,0,0,5,Google Search,Google Search,
u02454,Start > Meta > Meta > Meta > Null,0,0,3,Meta,Meta,
u02455,Start > TikTok > Google Search > Email > Conversion,1,541.4,3,TikTok,Email,2026-01-28 21:19:00
u02456,Start > Google Search > TikTok > Email > Null,0,0,3,Google Search,Email,
u02457,Start > Meta > Google Search > Meta > Null,0,0,3,Meta,Meta,
u02458,Start > Meta > Meta > TikTok > Null,0,0,3,Meta,TikTok,
u02459,Start > TikTok > TikTok > Meta > Meta > Null,0,0,4,TikTok,Meta,
u02460,Start > Meta > Meta > Google Search > Null,0,0,3,Meta,Google Search,
u02461,Start > Google Search > Meta > TikTok > Google Search > TikTok > Null,0,0,5,Google Search,TikTok,
u02462,Start > Meta > Email > Google Search > Email > Meta > Conversion,1,639.1,5,Meta,Meta,2026-01-25 16:17:00
u02463,Start > Email > Null,0,0,1,Email,Email,
u02464,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02465,Start > Meta > Email > Null,0,0,2,Meta,Email,
u02466,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02467,Start > Google Search > Meta > Meta > Meta > Null,0,0,4,Google Search,Meta,
u02468,Start > TikTok > Google Search > Email > Google Search > TikTok > Null,0,0,5,TikTok,TikTok,
u02469,Start > TikTok > Google Search > Email > Null,0,0,3,TikTok,Email,
u02470,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u02471,Start > Meta > TikTok > Email > Meta > Null,0,0,4,Meta,Meta,
u02472,Start > Google Search > Email > Google Search > Null,0,0,3,Google Search,Google Search,
u02473,Start > Google Search > Email > Null,0,0,2,Google Search,Email,
u02474,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u02475,Start > Meta > Email > Conversion,1,593.4,2,Meta,Email,2026-01-27 12:30:00
u02476,Start > TikTok > Email > Null,0,0,2,TikTok,Email,
u02477,Start > TikTok > TikTok > TikTok > Conversion,1,742.9,3,TikTok,TikTok,2026-01-10 08:36:00
u02478,Start > TikTok > Google Search > TikTok > Meta > Null,0,0,4,TikTok,Meta,
u02479,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u02480,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02481,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02482,Start > TikTok > Email > Email > Conversion,1,379.3,3,TikTok,Email,2026-02-05 16:16:00
u02483,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02484,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02485,Start > TikTok > Google Search > TikTok > Meta > Meta > Null,0,0,5,TikTok,Meta,
u02486,Start > Meta > Meta > Meta > TikTok > TikTok > Null,0,0,5,Meta,TikTok,
u02487,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u02488,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u02489,Start > TikTok > Meta > TikTok > Null,0,0,3,TikTok,TikTok,
u02490,Start > Meta > TikTok > Null,0,0,2,Meta,TikTok,
u02491,Start > TikTok > Meta > Meta > Null,0,0,3,TikTok,Meta,
u02492,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02493,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u02494,Start > TikTok > Email > Meta > Null,0,0,3,TikTok,Meta,
u02495,Start > Meta > Google Search > Conversion,1,779.1,2,Meta,Google Search,2026-02-11 19:51:00
u02496,Start > Email > Null,0,0,1,Email,Email,
u02497,Start > Meta > TikTok > Google Search > TikTok > Google Search > Conversion,1,635.05,5,Meta,Google Search,2026-01-13 17:21:00
u02498,Start > Meta > Meta > Meta > Email > Meta > Conversion,1,558.45,5,Meta,Meta,2026-01-21 21:58:00
u02499,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u02500,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u02501,Start > TikTok > Email > Null,0,0,2,TikTok,Email,
u02502,Start > TikTok > TikTok > Meta > Google Search > Null,0,0,4,TikTok,Google Search,
u02503,Start > TikTok > Email > Conversion,1,429.1,2,TikTok,Email,2026-01-04 09:19:00
u02504,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u02505,Start > TikTok > Meta > TikTok > Google Search > Null,0,0,4,TikTok,Google Search,
u02506,Start > Meta > TikTok > TikTok > Conversion,1,488.95,3,Meta,TikTok,2026-02-03 18:36:00
u02507,Start > Meta > Meta > Meta > Null,0,0,3,Meta,Meta,
u02508,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u02509,Start > Google Search > Meta > Meta > Meta > Conversion,1,672.45,4,Google Search,Meta,2026-01-28 08:16:00
u02510,Start > Google Search > TikTok > Null,0,0,2,Google Search,TikTok,
u02511,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02512,Start > TikTok > Meta > Meta > Meta > Google Search > Null,0,0,5,TikTok,Google Search,
u02513,Start > TikTok > Email > Null,0,0,2,TikTok,Email,
u02514,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u02515,Start > Meta > Null,0,0,1,Meta,Meta,
u02516,Start > Google Search > Meta > Conversion,1,394.15,2,Google Search,Meta,2026-02-15 18:09:00
u02517,Start > TikTok > Meta > Meta > TikTok > Null,0,0,4,TikTok,TikTok,
u02518,Start > TikTok > Meta > Conversion,1,499.85,2,TikTok,Meta,2026-03-04 12:33:00
u02519,Start > Meta > Google Search > Meta > Conversion,1,447.7,3,Meta,Meta,2026-02-16 03:55:00
u02520,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02521,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02522,Start > TikTok > Google Search > Conversion,1,699.35,2,TikTok,Google Search,2026-02-23 19:40:00
u02523,Start > TikTok > Meta > Google Search > Null,0,0,3,TikTok,Google Search,
u02524,Start > Meta > Meta > Google Search > Null,0,0,3,Meta,Google Search,
u02525,Start > Meta > Null,0,0,1,Meta,Meta,
u02526,Start > TikTok > Meta > Google Search > Meta > Email > Conversion,1,575.35,5,TikTok,Email,2026-01-12 19:50:00
u02527,Start > Meta > Meta > Google Search > Email > Null,0,0,4,Meta,Email,
u02528,Start > Meta > Email > Google Search > Null,0,0,3,Meta,Google Search,
u02529,Start > Meta > Null,0,0,1,Meta,Meta,
u02530,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02531,Start > Meta > Google Search > Conversion,1,936.65,2,Meta,Google Search,2026-01-15 14:00:00
u02532,Start > TikTok > Meta > Conversion,1,367.3,2,TikTok,Meta,2026-01-04 13:43:00
u02533,Start > TikTok > Email > Meta > Null,0,0,3,TikTok,Meta,
u02534,Start > Meta > Null,0,0,1,Meta,Meta,
u02535,Start > Meta > Email > Google Search > TikTok > Conversion,1,575.7,4,Meta,TikTok,2026-01-23 14:01:00
u02536,Start > Meta > TikTok > Email > Meta > Google Search > Conversion,1,684.8,5,Meta,Google Search,2026-02-22 22:21:00
u02537,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u02538,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u02539,Start > Google Search > Google Search > Email > Null,0,0,3,Google Search,Email,
u02540,Start > TikTok > TikTok > Meta > TikTok > TikTok > Null,0,0,5,TikTok,TikTok,
u02541,Start > TikTok > Meta > Meta > Null,0,0,3,TikTok,Meta,
u02542,Start > Meta > Email > Null,0,0,2,Meta,Email,
u02543,Start > TikTok > Meta > Meta > Null,0,0,3,TikTok,Meta,
u02544,Start > Google Search > Meta > Google Search > Google Search > Meta > Null,0,0,5,Google Search,Meta,
u02545,Start > Meta > Email > Conversion,1,373.7,2,Meta,Email,2026-01-13 02:28:00
u02546,Start > Meta > Email > Null,0,0,2,Meta,Email,
u02547,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u02548,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02549,Start > Meta > TikTok > Conversion,1,596.75,2,Meta,TikTok,2026-02-10 06:27:00
u02550,Start > Meta > Google Search > Conversion,1,862.35,2,Meta,Google Search,2026-01-27 11:32:00
u02551,Start > Meta > Meta > Meta > Google Search > Null,0,0,4,Meta,Google Search,
u02552,Start > Meta > Email > Meta > Null,0,0,3,Meta,Meta,
u02553,Start > Meta > Meta > TikTok > Meta > TikTok > Null,0,0,5,Meta,TikTok,
u02554,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u02555,Start > Google Search > Google Search > Google Search > Null,0,0,3,Google Search,Google Search,
u02556,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02557,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u02558,Start > Google Search > TikTok > Email > Meta > TikTok > Null,0,0,5,Google Search,TikTok,
u02559,Start > Google Search > Google Search > Email > Email > Google Search > Null,0,0,5,Google Search,Google Search,
u02560,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u02561,Start > TikTok > TikTok > Google Search > Conversion,1,477.9,3,TikTok,Google Search,2026-01-17 12:40:00
u02562,Start > Google Search > Google Search > TikTok > TikTok > Conversion,1,420.85,4,Google Search,TikTok,2026-02-23 04:26:00
u02563,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u02564,Start > Google Search > Google Search > Null,0,0,2,Google Search,Google Search,
u02565,Start > Meta > Email > Null,0,0,2,Meta,Email,
u02566,Start > TikTok > Meta > Conversion,1,649.05,2,TikTok,Meta,2026-02-19 03:30:00
u02567,Start > TikTok > Google Search > TikTok > Null,0,0,3,TikTok,TikTok,
u02568,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u02569,Start > Meta > TikTok > Google Search > Google Search > Conversion,1,786.45,4,Meta,Google Search,2026-01-17 14:24:00
u02570,Start > TikTok > Email > Meta > Null,0,0,3,TikTok,Meta,
u02571,Start > Meta > TikTok > Google Search > Null,0,0,3,Meta,Google Search,
u02572,Start > TikTok > Meta > TikTok > Null,0,0,3,TikTok,TikTok,
u02573,Start > Meta > Meta > Meta > Null,0,0,3,Meta,Meta,
u02574,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u02575,Start > Meta > Email > Email > Email > Null,0,0,4,Meta,Email,
u02576,Start > Google Search > Meta > Conversion,1,449.85,2,Google Search,Meta,2026-01-23 23:23:00
u02577,Start > Meta > Null,0,0,1,Meta,Meta,
u02578,Start > Email > Null,0,0,1,Email,Email,
u02579,Start > Meta > Email > Google Search > Null,0,0,3,Meta,Google Search,
u02580,Start > TikTok > Google Search > Google Search > Null,0,0,3,TikTok,Google Search,
u02581,Start > Meta > TikTok > Meta > Google Search > Null,0,0,4,Meta,Google Search,
u02582,Start > Meta > Email > Google Search > Null,0,0,3,Meta,Google Search,
u02583,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u02584,Start > Google Search > Google Search > Google Search > Meta > TikTok > Null,0,0,5,Google Search,TikTok,
u02585,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02586,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u02587,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u02588,Start > TikTok > Google Search > TikTok > Conversion,1,452.85,3,TikTok,TikTok,2026-01-22 11:05:00
u02589,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02590,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u02591,Start > TikTok > TikTok > Email > TikTok > Google Search > Null,0,0,5,TikTok,Google Search,
u02592,Start > TikTok > Meta > TikTok > Email > Null,0,0,4,TikTok,Email,
u02593,Start > Email > Null,0,0,1,Email,Email,
u02594,Start > Meta > Null,0,0,1,Meta,Meta,
u02595,Start > Meta > Google Search > Email > Null,0,0,3,Meta,Email,
u02596,Start > Meta > Email > Meta > TikTok > Meta > Conversion,1,596.2,5,Meta,Meta,2026-01-18 04:26:00
u02597,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u02598,Start > TikTok > Meta > Google Search > Email > Meta > Null,0,0,5,TikTok,Meta,
u02599,Start > Meta > Meta > Google Search > TikTok > Meta > Null,0,0,5,Meta,Meta,
u02600,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u02601,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u02602,Start > Google Search > Google Search > TikTok > Null,0,0,3,Google Search,TikTok,
u02603,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02604,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u02605,Start > Google Search > TikTok > Email > Meta > Email > Conversion,1,488.95,5,Google Search,Email,2026-01-18 07:01:00
u02606,Start > Meta > Meta > TikTok > Conversion,1,399.15,3,Meta,TikTok,2026-01-14 18:11:00
u02607,Start > Google Search > TikTok > Null,0,0,2,Google Search,TikTok,
u02608,Start > Meta > Google Search > Meta > Null,0,0,3,Meta,Meta,
u02609,Start > Meta > Google Search > Meta > Null,0,0,3,Meta,Meta,
u02610,Start > Meta > TikTok > Google Search > Email > Null,0,0,4,Meta,Email,
u02611,Start > Google Search > TikTok > Conversion,1,709.9,2,Google Search,TikTok,2026-01-10 02:06:00
u02612,Start > Google Search > Meta > Google Search > Meta > Null,0,0,4,Google Search,Meta,
u02613,Start > TikTok > Google Search > Email > Meta > Google Search > Conversion,1,759.55,5,TikTok,Google Search,2026-02-25 06:33:00
u02614,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u02615,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u02616,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u02617,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02618,Start > Meta > Meta > Google Search > TikTok > Email > Null,0,0,5,Meta,Email,
u02619,Start > Google Search > TikTok > TikTok > TikTok > TikTok > Conversion,1,364.4,5,Google Search,TikTok,2026-01-12 02:22:00
u02620,Start > TikTok > Meta > Email > TikTok > Meta > Null,0,0,5,TikTok,Meta,
u02621,Start > Google Search > Email > TikTok > TikTok > Meta > Null,0,0,5,Google Search,Meta,
u02622,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u02623,Start > Email > Conversion,1,352.8,1,Email,Email,2026-02-26 21:18:00
u02624,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u02625,Start > Google Search > Google Search > Null,0,0,2,Google Search,Google Search,
u02626,Start > Google Search > Google Search > Meta > Meta > Conversion,1,354.6,4,Google Search,Meta,2026-02-22 20:42:00
u02627,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u02628,Start > Google Search > Email > Google Search > Null,0,0,3,Google Search,Google Search,
u02629,Start > Meta > Google Search > Google Search > Conversion,1,750.05,3,Meta,Google Search,2026-01-10 11:02:00
u02630,Start > Meta > Google Search > TikTok > Null,0,0,3,Meta,TikTok,
u02631,Start > Meta > Meta > Google Search > TikTok > Null,0,0,4,Meta,TikTok,
u02632,Start > Google Search > Email > Meta > Conversion,1,344.8,3,Google Search,Meta,2026-01-25 03:55:00
u02633,Start > Meta > Google Search > Meta > Meta > Google Search > Null,0,0,5,Meta,Google Search,
u02634,Start > Email > Null,0,0,1,Email,Email,
u02635,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u02636,Start > Meta > Google Search > Meta > Null,0,0,3,Meta,Meta,
u02637,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u02638,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u02639,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02640,Start > Meta > Meta > TikTok > Meta > Null,0,0,4,Meta,Meta,
u02641,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u02642,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u02643,Start > TikTok > Google Search > Meta > Email > Meta > Conversion,1,586.65,5,TikTok,Meta,2026-02-11 19:28:00
u02644,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u02645,Start > Google Search > Conversion,1,774,1,Google Search,Google Search,2026-02-24 13:17:00
u02646,Start > TikTok > Email > TikTok > Meta > Meta > Null,0,0,5,TikTok,Meta,
u02647,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u02648,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u02649,Start > Google Search > Google Search > Null,0,0,2,Google Search,Google Search,
u02650,Start > TikTok > Email > Null,0,0,2,TikTok,Email,
u02651,Start > Meta > Meta > Google Search > Null,0,0,3,Meta,Google Search,
u02652,Start > Meta > Null,0,0,1,Meta,Meta,
u02653,Start > TikTok > TikTok > Meta > Conversion,1,398.4,3,TikTok,Meta,2026-01-30 00:55:00
u02654,Start > Meta > Meta > TikTok > Null,0,0,3,Meta,TikTok,
u02655,Start > TikTok > Conversion,1,387.2,1,TikTok,TikTok,2026-01-26 14:28:00
u02656,Start > TikTok > Meta > Conversion,1,579.95,2,TikTok,Meta,2026-01-10 22:04:00
u02657,Start > Google Search > Email > TikTok > Null,0,0,3,Google Search,TikTok,
u02658,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u02659,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u02660,Start > Meta > Google Search > Email > Email > Null,0,0,4,Meta,Email,
u02661,Start > Google Search > Google Search > Meta > Google Search > Null,0,0,4,Google Search,Google Search,
u02662,Start > Google Search > Email > TikTok > Google Search > Meta > Conversion,1,339.6,5,Google Search,Meta,2026-01-19 04:39:00
u02663,Start > TikTok > Email > Conversion,1,594.1,2,TikTok,Email,2026-03-02 12:49:00
u02664,Start > TikTok > Meta > Meta > Null,0,0,3,TikTok,Meta,
u02665,Start > TikTok > Meta > Meta > Google Search > Null,0,0,4,TikTok,Google Search,
u02666,Start > TikTok > Email > Meta > Meta > Conversion,1,566.05,4,TikTok,Meta,2026-02-04 00:55:00
u02667,Start > Meta > Meta > Email > TikTok > Null,0,0,4,Meta,TikTok,
u02668,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u02669,Start > Google Search > Google Search > Email > Null,0,0,3,Google Search,Email,
u02670,Start > TikTok > TikTok > Meta > Conversion,1,492.55,3,TikTok,Meta,2026-02-21 06:24:00
u02671,Start > Meta > Email > Null,0,0,2,Meta,Email,
u02672,Start > Meta > TikTok > Google Search > Null,0,0,3,Meta,Google Search,
u02673,Start > TikTok > Email > Null,0,0,2,TikTok,Email,
u02674,Start > Meta > TikTok > Google Search > Null,0,0,3,Meta,Google Search,
u02675,Start > Meta > TikTok > Google Search > Meta > Meta > Null,0,0,5,Meta,Meta,
u02676,Start > Meta > Null,0,0,1,Meta,Meta,
u02677,Start > TikTok > Meta > Google Search > Null,0,0,3,TikTok,Google Search,
u02678,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u02679,Start > Meta > TikTok > Google Search > Google Search > Conversion,1,501.25,4,Meta,Google Search,2026-01-20 21:31:00
u02680,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u02681,Start > Email > Null,0,0,1,Email,Email,
u02682,Start > TikTok > Meta > TikTok > Null,0,0,3,TikTok,TikTok,
u02683,Start > Email > Null,0,0,1,Email,Email,
u02684,Start > TikTok > Meta > Google Search > Conversion,1,644.75,3,TikTok,Google Search,2026-02-24 02:00:00
u02685,Start > Meta > Google Search > Google Search > Conversion,1,648.35,3,Meta,Google Search,2026-02-07 05:00:00
u02686,Start > Meta > Meta > TikTok > Null,0,0,3,Meta,TikTok,
u02687,Start > Meta > Email > TikTok > Meta > TikTok > Null,0,0,5,Meta,TikTok,
u02688,Start > TikTok > Email > Google Search > Conversion,1,896.45,3,TikTok,Google Search,2026-01-13 18:30:00
u02689,Start > Meta > Null,0,0,1,Meta,Meta,
u02690,Start > TikTok > Google Search > Email > Meta > Null,0,0,4,TikTok,Meta,
u02691,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02692,Start > TikTok > Email > TikTok > Conversion,1,711.4,3,TikTok,TikTok,2026-03-03 01:13:00
u02693,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u02694,Start > TikTok > Meta > TikTok > Meta > Null,0,0,4,TikTok,Meta,
u02695,Start > Meta > Google Search > TikTok > Meta > Meta > Null,0,0,5,Meta,Meta,
u02696,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u02697,Start > TikTok > Conversion,1,483.8,1,TikTok,TikTok,2026-02-12 13:49:00
u02698,Start > Google Search > Google Search > Null,0,0,2,Google Search,Google Search,
u02699,Start > Meta > Google Search > TikTok > TikTok > Null,0,0,4,Meta,TikTok,
u02700,Start > Meta > Email > Google Search > Meta > Conversion,1,387.7,4,Meta,Meta,2026-02-03 22:36:00
u02701,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u02702,Start > TikTok > Meta > Google Search > Null,0,0,3,TikTok,Google Search,
u02703,Start > Meta > TikTok > TikTok > Meta > Meta > Null,0,0,5,Meta,Meta,
u02704,Start > Meta > TikTok > Meta > Null,0,0,3,Meta,Meta,
u02705,Start > TikTok > Google Search > Google Search > Conversion,1,564.3,3,TikTok,Google Search,2026-01-30 13:23:00
u02706,Start > Meta > Null,0,0,1,Meta,Meta,
u02707,Start > Google Search > Meta > Conversion,1,552,2,Google Search,Meta,2026-02-13 15:44:00
u02708,Start > Google Search > Email > TikTok > Meta > Null,0,0,4,Google Search,Meta,
u02709,Start > Google Search > Email > Null,0,0,2,Google Search,Email,
u02710,Start > TikTok > Email > Conversion,1,478.7,2,TikTok,Email,2026-01-04 22:45:00
u02711,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u02712,Start > TikTok > Meta > TikTok > Email > Google Search > Conversion,1,504.6,5,TikTok,Google Search,2026-01-29 19:39:00
u02713,Start > Meta > Null,0,0,1,Meta,Meta,
u02714,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u02715,Start > TikTok > Email > Null,0,0,2,TikTok,Email,
u02716,Start > Email > Conversion,1,466.35,1,Email,Email,2026-01-28 04:53:00
u02717,Start > TikTok > Google Search > TikTok > Null,0,0,3,TikTok,TikTok,
u02718,Start > Meta > Null,0,0,1,Meta,Meta,
u02719,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u02720,Start > TikTok > TikTok > Meta > Meta > Null,0,0,4,TikTok,Meta,
u02721,Start > Google Search > Google Search > Google Search > Null,0,0,3,Google Search,Google Search,
u02722,Start > TikTok > Meta > Conversion,1,601,2,TikTok,Meta,2026-02-12 01:17:00
u02723,Start > Google Search > Google Search > Null,0,0,2,Google Search,Google Search,
u02724,Start > Meta > TikTok > Null,0,0,2,Meta,TikTok,
