user_id, timestamp          , channel      , event_type   , campaign_id, platform     , region    , industry , creative_type, conversion, revenue
u02224 , 2026-02-23 19:21:00, Meta         , click        , MT-2002    , Meta         , US-West   , Tech     , UGC          ,          0,    0
u02224 , 2026-02-25 05:48:00, Conversion   , purchase     ,            , Conversion   , US-West   , Tech     ,              ,          1,  423.1
u02225 , 2026-02-13 17:52:00, TikTok       , click        , TT-1002    , TikTok       , US-South  , Travel   , Carousel     ,          0,    0
u02225 , 2026-02-14 02:58:00, TikTok       , impression   , TT-1002    , TikTok       , US-South  , Travel   , UGC          ,          0,    0
u02225 , 2026-02-14 12:54:00, TikTok       , impression   , TT-1003    , TikTok       , US-South  , Travel   , Polished     ,          0,    0
u02225 , 2026-02-14 22:04:00, TikTok       , click        , TT-1003    , TikTok       , US-South  , Travel   , Polished     ,          0,    0
u02225 , 2026-02-21 22:04:00, Null         , no_conversion,            , Null         , US-South  , Travel   ,              ,          0,    0
u02226 , 2026-01-20 04:58:00, Meta         , impression   , MT-2001    , Meta         , US-West   , Food     , Polished     ,          0,    0
u02226 , 2026-01-21 05:14:00, TikTok       , click        , TT-1003    , TikTok       , US-West   , Food     , UGC          ,          0,    0
u02226 , 2026-01-21 23:22:00, Email        , click        , EM-4002    , Email        , US-West   , Food     , UGC          ,          0,    0
u02226 , 2026-01-22 12:50:00, Google Search, impression   , GS-3001    , Google Search, US-West   , Food     , Carousel     ,          0,    0
u02226 , 2026-01-29 12:50:00, Null         , no_conversion,            , Null         , US-West   , Food     ,              ,          0,    0
u02227 , 2026-01-18 11:20:00, Meta         , impression   , MT-2003    , Meta         , US-South  , Education, Carousel     ,          0,    0
u02227 , 2026-01-19 15:08:00, TikTok       , click        , TT-1003    , TikTok       , US-South  , Education, UGC          ,          0,    0
u02227 , 2026-01-26 15:08:00, Null         , no_conversion,            , Null         , US-South  , Education,              ,          0,    0
u02228 , 2026-02-06 03:28:00, Google Search, click        , GS-3003    , Google Search, US-South  , Fashion  , UGC          ,          0,    0
u02228 , 2026-02-07 02:54:00, Google Search, impression   , GS-3003    , Google Search, US-South  , Fashion  , UGC          ,          0,    0
u02228 , 2026-02-07 19:57:00, TikTok       , impression   , TT-1003    , TikTok       , US-South  , Fashion  , UGC          ,          0,    0
u02228 , 2026-02-08 03:19:00, Meta         , impression   , MT-2001    , Meta         , US-South  , Fashion  , UGC          ,          0,    0
u02228 , 2026-02-08 12:24:00, Email        , click        , EM-4002    , Email        , US-South  , Fashion  , Polished     ,          0,    0
u02228 , 2026-02-08 21:25:00, Conversion   , purchase     ,            , Conversion   , US-South  , Fashion  ,              ,          1,  440.75
u02229 , 2026-01-19 12:09:00, Google Search, impression   , GS-3001    , Google Search, US-East   , Education, Polished     ,          0,    0
u02229 , 2026-01-19 17:55:00, TikTok       , impression   , TT-1002    , TikTok       , US-East   , Education, Carousel     ,          0,    0
u02229 , 2026-01-26 17:55:00, Null         , no_conversion,            , Null         , US-East   , Education,              ,          0,    0
u02230 , 2026-01-02 10:34:00, TikTok       , impression   , TT-1002    , TikTok       , US-West   , Education, Polished     ,          0,    0
u02230 , 2026-01-09 10:34:00, Null         , no_conversion,            , Null         , US-West   , Education,              ,          0,    0
u02231 , 2026-02-25 19:24:00, Google Search, impression   , GS-3001    , Google Search, US-South  , Food     , Polished     ,          0,    0
u02231 , 2026-02-26 22:27:00, Meta         , impression   , MT-2003    , Meta         , US-South  , Food     , Polished     ,          0,    0
u02231 , 2026-02-27 12:06:00, Meta         , impression   , MT-2001    , Meta         , US-South  , Food     , Carousel     ,          0,    0
u02231 , 2026-02-27 22:21:00, TikTok       , impression   , TT-1002    , TikTok       , US-South  , Food     , Polished     ,          0,    0
u02231 , 2026-02-28 10:28:00, Conversion   , purchase     ,            , Conversion   , US-South  , Food     ,              ,          1,  474.25
u02232 , 2026-02-26 02:47:00, Meta         , click        , MT-2001    , Meta         , US-Midwest, Tech     , Polished     ,          0,    0
u02232 , 2026-03-05 02:47:00, Null         , no_conversion,            , Null         , US-Midwest, Tech     ,              ,          0,    0
u02233 , 2026-01-16 03:22:00, TikTok       , impression   , TT-1001    , TikTok       , US-East   , Education, UGC          ,          0,    0
u02233 , 2026-01-17 01:13:00, Google Search, impression   , GS-3002    , Google Search, US-East   , Education, UGC          ,          0,    0
u02233 , 2026-01-18 07:16:00, Email        , impression   , EM-4002    , Email        , US-East   , Education, UGC          ,          0,    0
u02233 , 2026-01-18 22:23:00, Google Search, impression   , GS-3001    , Google Search, US-East   , Education, UGC          ,          0,    0
u02233 , 2026-01-20 03:17:00, Conversion   , purchase     ,            , Conversion   , US-East   , Education,              ,          1,  885.05
u02234 , 2026-02-07 09:11:00, Meta         , click        , MT-2003    , Meta         , US-East   , Education, Polished     ,          0,    0
u02234 , 2026-02-14 09:11:00, Null         , no_conversion,            , Null         , US-East   , Education,              ,          0,    0
u02235 , 2026-01-08 17:02:00, TikTok       , click        , TT-1001    , TikTok       , US-Midwest, Fashion  , UGC          ,          0,    0
u02235 , 2026-01-09 15:57:00, TikTok       , click        , TT-1001    , TikTok       , US-Midwest, Fashion  , UGC          ,          0,    0
u02235 , 2026-01-10 11:39:00, Email        , click        , EM-4003    , Email        , US-Midwest, Fashion  , Carousel     ,          0,    0
u02235 , 2026-01-11 00:24:00, Meta         , impression   , MT-2003    , Meta         , US-Midwest, Fashion  , Carousel     ,          0,    0
u02235 , 2026-01-11 20:22:00, TikTok       , impression   , TT-1001    , TikTok       , US-Midwest, Fashion  , Polished     ,          0,    0
u02235 , 2026-01-18 20:22:00, Null         , no_conversion,            , Null         , US-Midwest, Fashion  ,              ,          0,    0
u02236 , 2026-02-10 10:44:00, Meta         , click        , MT-2001    , Meta         , US-Midwest, Education, UGC          ,          0,    0
u02236 , 2026-02-11 17:33:00, Meta         , click        , MT-2003    , Meta         , US-Midwest, Education, Carousel     ,          0,    0
u02236 , 2026-02-12 10:37:00, TikTok       , click        , TT-1002    , TikTok       , US-Midwest, Education, Polished     ,          0,    0
u02236 , 2026-02-19 10:37:00, Null         , no_conversion,            , Null         , US-Midwest, Education,              ,          0,    0
u02237 , 2026-01-24 11:49:00, TikTok       , impression   , TT-1002    , TikTok       , US-South  , Travel   , Polished     ,          0,    0
u02237 , 2026-01-25 05:37:00, Google Search, click        , GS-3002    , Google Search, US-South  , Travel   , UGC          ,          0,    0
u02237 , 2026-01-25 09:11:00, Email        , impression   , EM-4001    , Email        , US-South  , Travel   , Carousel     ,          0,    0
u02237 , 2026-01-25 21:59:00, Meta         , click        , MT-2003    , Meta         , US-South  , Travel   , Polished     ,          0,    0
u02237 , 2026-02-01 21:59:00, Null         , no_conversion,            , Null         , US-South  , Travel   ,              ,          0,    0
u02238 , 2026-01-30 10:32:00, TikTok       , impression   , TT-1002    , TikTok       , US-East   , Fashion  , Carousel     ,          0,    0
u02238 , 2026-01-31 09:47:00, Meta         , impression   , MT-2001    , Meta         , US-East   , Fashion  , Carousel     ,          0,    0
u02238 , 2026-02-01 14:01:00, Google Search, impression   , GS-3003    , Google Search, US-East   , Fashion  , Carousel     ,          0,    0
u02238 , 2026-02-01 19:24:00, Google Search, impression   , GS-3001    , Google Search, US-East   , Fashion  , Carousel     ,          0,    0
u02238 , 2026-02-08 19:24:00, Null         , no_conversion,            , Null         , US-East   , Fashion  ,              ,          0,    0
u02239 , 2026-02-21 23:10:00, TikTok       , impression   , TT-1002    , TikTok       , US-West   , Food     , Polished     ,          0,    0
u02239 , 2026-02-28 23:10:00, Null         , no_conversion,            , Null         , US-West   , Food     ,              ,          0,    0
u02240 , 2026-02-20 09:18:00, TikTok       , impression   , TT-1003    , TikTok       , US-South  , Tech     , UGC          ,          0,    0
u02240 , 2026-02-21 08:22:00, TikTok       , impression   , TT-1001    , TikTok       , US-South  , Tech     , Carousel     ,          0,    0
u02240 , 2026-02-22 01:12:00, Google Search, click        , GS-3001    , Google Search, US-South  , Tech     , Carousel     ,          0,    0
u02240 , 2026-02-22 04:51:00, Google Search, impression   , GS-3003    , Google Search, US-South  , Tech     , Polished     ,          0,    0
u02240 , 2026-03-01 04:51:00, Null         , no_conversion,            , Null         , US-South  , Tech     ,              ,          0,    0
u02241 , 2026-02-23 19:28:00, Google Search, impression   , GS-3002    , Google Search, US-East   , Food     , Polished     ,          0,    0
u02241 , 2026-02-24 19:37:00, Meta         , click        , MT-2001    , Meta         , US-East   , Food     , Polished     ,          0,    0
u02241 , 2026-02-24 23:03:00, TikTok       , click        , TT-1001    , TikTok       , US-East   , Food     , Polished     ,          0,    0
u02241 , 2026-02-25 19:04:00, Email        , impression   , EM-4003    , Email        , US-East   , Food     , Carousel     ,          0,    0
u02241 , 2026-02-26 18:39:00, Conversion   , purchase     ,            , Conversion   , US-East   , Food     ,              ,          1,  311.45
u02242 , 2026-02-10 13:41:00, Meta         , impression   , MT-2001    , Meta         , US-East   , Education, UGC          ,          0,    0
u02242 , 2026-02-10 23:44:00, Email        , impression   , EM-4001    , Email        , US-East   , Education, Polished     ,          0,    0
u02242 , 2026-02-17 23:44:00, Null         , no_conversion,            , Null         , US-East   , Education,              ,          0,    0
u02243 , 2026-01-30 14:36:00, TikTok       , impression   , TT-1003    , TikTok       , US-Midwest, Tech     , Polished     ,          0,    0
u02243 , 2026-01-30 21:15:00, Google Search, impression   , GS-3003    , Google Search, US-Midwest, Tech     , Polished     ,          0,    0
u02243 , 2026-01-31 06:26:00, Google Search, click        , GS-3003    , Google Search, US-Midwest, Tech     , UGC          ,          0,    0
u02243 , 2026-02-07 06:26:00, Null         , no_conversion,            , Null         , US-Midwest, Tech     ,              ,          0,    0
u02244 , 2026-01-02 05:53:00, TikTok       , click        , TT-1002    , TikTok       , US-East   , Tech     , Carousel     ,          0,    0
u02244 , 2026-01-02 10:27:00, TikTok       , impression   , TT-1003    , TikTok       , US-East   , Tech     , Polished     ,          0,    0
u02244 , 2026-01-02 18:54:00, Email        , impression   , EM-4003    , Email        , US-East   , Tech     , UGC          ,          0,    0
u02244 , 2026-01-03 19:41:00, Google Search, impression   , GS-3002    , Google Search, US-East   , Tech     , Polished     ,          0,    0
u02244 , 2026-01-10 19:41:00, Null         , no_conversion,            , Null         , US-East   , Tech     ,              ,          0,    0
u02245 , 2026-01-17 23:57:00, TikTok       , impression   , TT-1002    , TikTok       , US-West   , Education, Polished     ,          0,    0
u02245 , 2026-01-24 23:57:00, Null         , no_conversion,            , Null         , US-West   , Education,              ,          0,    0
u02246 , 2026-01-19 11:29:00, TikTok       , click        , TT-1001    , TikTok       , US-Midwest, Travel   , UGC          ,          0,    0
u02246 , 2026-01-19 20:59:00, Email        , impression   , EM-4001    , Email        , US-Midwest, Travel   , Carousel     ,          0,    0
u02246 , 2026-01-20 19:30:00, TikTok       , impression   , TT-1002    , TikTok       , US-Midwest, Travel   , Polished     ,          0,    0
u02246 , 2026-01-27 19:30:00, Null         , no_conversion,            , Null         , US-Midwest, Travel   ,              ,          0,    0
u02247 , 2026-01-11 21:58:00, TikTok       , impression   , TT-1002    , TikTok       , US-West   , Education, Carousel     ,          0,    0
u02247 , 2026-01-13 02:34:00, Meta         , click        , MT-2002    , Meta         , US-West   , Education, Polished     ,          0,    0
u02247 , 2026-01-13 14:09:00, Conversion   , purchase     ,            , Conversion   , US-West   , Education,              ,          1,  302.6
u02248 , 2026-01-25 11:33:00, TikTok       , impression   , TT-1003    , TikTok       , US-West   , Fashion  , Polished     ,          0,    0
u02248 , 2026-01-25 20:12:00, Google Search, click        , GS-3002    , Google Search, US-West   , Fashion  , UGC          ,          0,    0
u02248 , 2026-02-01 20:12:00, Null         , no_conversion,            , Null         , US-West   , Fashion  ,              ,          0,    0
u02249 , 2026-01-26 13:51:00, Meta         , impression   , MT-2001    , Meta         , US-West   , Travel   , Polished     ,          0,    0
u02249 , 2026-01-27 13:31:00, Google Search, impression   , GS-3002    , Google Search, US-West   , Travel   , Carousel     ,          0,    0
u02249 , 2026-01-28 15:44:00, Google Search, impression   , GS-3001    , Google Search, US-West   , Travel   , Carousel     ,          0,    0
u02249 , 2026-02-04 15:44:00, Null         , no_conversion,            , Null         , US-West   , Travel   ,              ,          0,    0
u02250 , 2026-02-05 04:21:00, TikTok       , impression   , TT-1001    , TikTok       , US-South  , Education, UGC          ,          0,    0
u02250 , 2026-02-05 09:44:00, Google Search, impression   , GS-3003    , Google Search, US-South  , Education, UGC          ,          0,    0
u02250 , 2026-02-06 03:31:00, Email        , impression   , EM-4002    , Email        , US-South  , Education, UGC          ,          0,    0
u02250 , 2026-02-13 03:31:00, Null         , no_conversion,            , Null         , US-South  , Education,              ,          0,    0
u02251 , 2026-03-01 21:45:00, Meta         , click        , MT-2003    , Meta         , US-East   , Education, Carousel     ,          0,    0
u02251 , 2026-03-02 18:15:00, Email        , impression   , EM-4003    , Email        , US-East   , Education, UGC          ,          0,    0
u02251 , 2026-03-04 00:36:00, Meta         , impression   , MT-2003    , Meta         , US-East   , Education, UGC          ,          0,    0
u02251 , 2026-03-04 22:11:00, Google Search, click        , GS-3001    , Google Search, US-East   , Education, UGC          ,          0,    0
u02251 , 2026-03-05 23:20:00, Meta         , click        , MT-2003    , Meta         , US-East   , Education, UGC          ,          0,    0
u02251 , 2026-03-12 23:20:00, Null         , no_conversion,            , Null         , US-East   , Education,              ,          0,    0
u02252 , 2026-01-30 12:04:00, TikTok       , click        , TT-1001    , TikTok       , US-Midwest, Education, Polished     ,          0,    0
u02252 , 2026-01-30 20:44:00, Google Search, impression   , GS-3001    , Google Search, US-Midwest, Education, Polished     ,          0,    0
u02252 , 2026-02-06 20:44:00, Null         , no_conversion,            , Null         , US-Midwest, Education,              ,          0,    0
u02253 , 2026-01-02 22:04:00, Meta         , impression   , MT-2003    , Meta         , US-West   , Fashion  , Carousel     ,          0,    0
u02253 , 2026-01-03 13:11:00, Google Search, impression   , GS-3002    , Google Search, US-West   , Fashion  , UGC          ,          0,    0
u02253 , 2026-01-03 18:46:00, Google Search, click        , GS-3001    , Google Search, US-West   , Fashion  , Polished     ,          0,    0
u02253 , 2026-01-10 18:46:00, Null         , no_conversion,            , Null         , US-West   , Fashion  ,              ,          0,    0
u02254 , 2026-02-08 13:23:00, Meta         , click        , MT-2003    , Meta         , US-Midwest, Travel   , UGC          ,          0,    0
u02254 , 2026-02-09 15:32:00, Meta         , impression   , MT-2002    , Meta         , US-Midwest, Travel   , UGC          ,          0,    0
u02254 , 2026-02-10 02:09:00, Conversion   , purchase     ,            , Conversion   , US-Midwest, Travel   ,              ,          1,  506.5
u02255 , 2026-01-21 23:14:00, TikTok       , impression   , TT-1001    , TikTok       , US-Midwest, Tech     , Carousel     ,          0,    0
u02255 , 2026-01-22 22:14:00, Meta         , impression   , MT-2002    , Meta         , US-Midwest, Tech     , Carousel     ,          0,    0
u02255 , 2026-01-29 22:14:00, Null         , no_conversion,            , Null         , US-Midwest, Tech     ,              ,          0,    0
u02256 , 2026-01-22 15:35:00, TikTok       , impression   , TT-1003    , TikTok       , US-Midwest, Fashion  , Carousel     ,          0,    0
u02256 , 2026-01-23 20:27:00, Meta         , impression   , MT-2003    , Meta         , US-Midwest, Fashion  , Carousel     ,          0,    0
u02256 , 2026-01-25 00:15:00, TikTok       , impression   , TT-1001    , TikTok       , US-Midwest, Fashion  , Polished     ,          0,    0
u02256 , 2026-02-01 00:15:00, Null         , no_conversion,            , Null         , US-Midwest, Fashion  ,              ,          0,    0
u02257 , 2026-02-26 19:14:00, Google Search, impression   , GS-3002    , Google Search, US-East   , Tech     , UGC          ,          0,    0
u02257 , 2026-03-05 19:14:00, Null         , no_conversion,            , Null         , US-East   , Tech     ,              ,          0,    0
u02258 , 2026-02-12 08:43:00, TikTok       , click        , TT-1001    , TikTok       , US-East   , Travel   , UGC          ,          0,    0
u02258 , 2026-02-13 01:37:00, Google Search, click        , GS-3002    , Google Search, US-East   , Travel   , Carousel     ,          0,    0
u02258 , 2026-02-13 20:31:00, Meta         , impression   , MT-2001    , Meta         , US-East   , Travel   , Carousel     ,          0,    0
u02258 , 2026-02-20 20:31:00, Null         , no_conversion,            , Null         , US-East   , Travel   ,              ,          0,    0
u02259 , 2026-01-06 00:48:00, Google Search, impression   , GS-3003    , Google Search, US-East   , Travel   , Polished     ,          0,    0
u02259 , 2026-01-06 19:09:00, TikTok       , click        , TT-1003    , TikTok       , US-East   , Travel   , Polished     ,          0,    0
u02259 , 2026-01-07 20:59:00, Email        , impression   , EM-4003    , Email        , US-East   , Travel   , UGC          ,          0,    0
u02259 , 2026-01-14 20:59:00, Null         , no_conversion,            , Null         , US-East   , Travel   ,              ,          0,    0
u02260 , 2026-02-19 11:01:00, Google Search, impression   , GS-3001    , Google Search, US-East   , Travel   , UGC          ,          0,    0
u02260 , 2026-02-20 02:23:00, Meta         , impression   , MT-2002    , Meta         , US-East   , Travel   , Polished     ,          0,    0
u02260 , 2026-02-20 17:23:00, Meta         , impression   , MT-2003    , Meta         , US-East   , Travel   , UGC          ,          0,    0
u02260 , 2026-02-21 02:29:00, Google Search, impression   , GS-3003    , Google Search, US-East   , Travel   , Polished     ,          0,    0
u02260 , 2026-02-28 02:29:00, Null         , no_conversion,            , Null         , US-East   , Travel   ,              ,          0,    0
u02261 , 2026-02-21 10:34:00, Meta         , impression   , MT-2001    , Meta         , US-East   , Food     , UGC          ,          0,    0
u02261 , 2026-02-22 06:54:00, Email        , impression   , EM-4001    , Email        , US-East   , Food     , UGC          ,          0,    0
u02261 , 2026-03-01 06:54:00, Null         , no_conversion,            , Null         , US-East   , Food     ,              ,          0,    0
u02262 , 2026-01-02 18:42:00, TikTok       , click        , TT-1001    , TikTok       , US-Midwest, Fashion  , UGC          ,          0,    0
u02262 , 2026-01-03 16:04:00, Meta         , impression   , MT-2001    , Meta         , US-Midwest, Fashion  , UGC          ,          0,    0
u02262 , 2026-01-10 16:04:00, Null         , no_conversion,            , Null         , US-Midwest, Fashion  ,              ,          0,    0
u02263 , 2026-02-10 02:33:00, Meta         , impression   , MT-2003    , Meta         , US-East   , Food     , UGC          ,          0,    0
u02263 , 2026-02-17 02:33:00, Null         , no_conversion,            , Null         , US-East   , Food     ,              ,          0,    0
u02264 , 2026-01-15 07:28:00, TikTok       , impression   , TT-1002    , TikTok       , US-East   , Tech     , Polished     ,          0,    0
u02264 , 2026-01-16 05:52:00, Email        , impression   , EM-4001    , Email        , US-East   , Tech     , Carousel     ,          0,    0
u02264 , 2026-01-17 11:17:00, Google Search, impression   , GS-3002    , Google Search, US-East   , Tech     , Polished     ,          0,    0
u02264 , 2026-01-17 19:14:00, Google Search, impression   , GS-3003    , Google Search, US-East   , Tech     , UGC          ,          0,    0
u02264 , 2026-01-18 21:32:00, Google Search, impression   , GS-3003    , Google Search, US-East   , Tech     , Carousel     ,          0,    0
u02264 , 2026-01-25 21:32:00, Null         , no_conversion,            , Null         , US-East   , Tech     ,              ,          0,    0
u02265 , 2026-02-17 19:09:00, Google Search, click        , GS-3001    , Google Search, US-East   , Food     , Polished     ,          0,    0
u02265 , 2026-02-18 08:13:00, TikTok       , impression   , TT-1002    , TikTok       , US-East   , Food     , Carousel     ,          0,    0
u02265 , 2026-02-18 23:20:00, Email        , impression   , EM-4002    , Email        , US-East   , Food     , UGC          ,          0,    0
u02265 , 2026-02-19 05:11:00, Conversion   , purchase     ,            , Conversion   , US-East   , Food     ,              ,          1,  541.7
u02266 , 2026-01-14 17:37:00, Google Search, click        , GS-3001    , Google Search, US-South  , Tech     , Carousel     ,          0,    0
u02266 , 2026-01-21 17:37:00, Null         , no_conversion,            , Null         , US-South  , Tech     ,              ,          0,    0
u02267 , 2026-01-31 23:20:00, TikTok       , impression   , TT-1002    , TikTok       , US-South  , Tech     , UGC          ,          0,    0
u02267 , 2026-02-01 10:02:00, Google Search, click        , GS-3002    , Google Search, US-South  , Tech     , Polished     ,          0,    0
u02267 , 2026-02-01 21:14:00, Google Search, impression   , GS-3003    , Google Search, US-South  , Tech     , UGC          ,          0,    0
u02267 , 2026-02-08 21:14:00, Null         , no_conversion,            , Null         , US-South  , Tech     ,              ,          0,    0
u02268 , 2026-01-03 03:43:00, Google Search, impression   , GS-3001    , Google Search, US-South  , Travel   , Polished     ,          0,    0
u02268 , 2026-01-03 10:28:00, Conversion   , purchase     ,            , Conversion   , US-South  , Travel   ,              ,          1,  605.05
u02269 , 2026-01-19 12:39:00, Google Search, click        , GS-3002    , Google Search, US-West   , Tech     , Polished     ,          0,    0
u02269 , 2026-01-20 22:24:00, Conversion   , purchase     ,            , Conversion   , US-West   , Tech     ,              ,          1,  787.75
u02270 , 2026-02-25 23:26:00, TikTok       , impression   , TT-1001    , TikTok       , US-South  , Food     , UGC          ,          0,    0
u02270 , 2026-02-26 14:48:00, Meta         , impression   , MT-2003    , Meta         , US-South  , Food     , Carousel     ,          0,    0
u02270 , 2026-02-27 12:48:00, Google Search, impression   , GS-3003    , Google Search, US-South  , Food     , UGC          ,          0,    0
u02270 , 2026-03-06 12:48:00, Null         , no_conversion,            , Null         , US-South  , Food     ,              ,          0,    0
u02271 , 2026-02-19 22:26:00, TikTok       , click        , TT-1002    , TikTok       , US-East   , Food     , Polished     ,          0,    0
u02271 , 2026-02-20 21:48:00, Email        , click        , EM-4002    , Email        , US-East   , Food     , Polished     ,          0,    0
u02271 , 2026-02-27 21:48:00, Null         , no_conversion,            , Null         , US-East   , Food     ,              ,          0,    0
u02272 , 2026-02-11 23:54:00, Google Search, click        , GS-3002    , Google Search, US-East   , Food     , Carousel     ,          0,    0
u02272 , 2026-02-18 23:54:00, Null         , no_conversion,            , Null         , US-East   , Food     ,              ,          0,    0
u02273 , 2026-02-05 04:51:00, Google Search, impression   , GS-3002    , Google Search, US-South  , Food     , Carousel     ,          0,    0
u02273 , 2026-02-05 10:47:00, Google Search, impression   , GS-3002    , Google Search, US-South  , Food     , UGC          ,          0,    0
u02273 , 2026-02-06 15:30:00, Google Search, impression   , GS-3002    , Google Search, US-South  , Food     , Polished     ,          0,    0
u02273 , 2026-02-13 15:30:00, Null         , no_conversion,            , Null         , US-South  , Food     ,              ,          0,    0
u02274 , 2026-01-07 06:36:00, Meta         , impression   , MT-2002    , Meta         , US-Midwest, Education, UGC          ,          0,    0
u02274 , 2026-01-07 21:13:00, Google Search, impression   , GS-3003    , Google Search, US-Midwest, Education, UGC          ,          0,    0
u02274 , 2026-01-08 01:16:00, Google Search, impression   , GS-3001    , Google Search, US-Midwest, Education, Carousel     ,          0,    0
u02274 , 2026-01-08 18:02:00, TikTok       , impression   , TT-1002    , TikTok       , US-Midwest, Education, Polished     ,          0,    0
u02274 , 2026-01-15 18:02:00, Null         , no_conversion,            , Null         , US-Midwest, Education,              ,          0,    0
u02275 , 2026-01-29 17:47:00, Meta         , impression   , MT-2001    , Meta         , US-West   , Education, Carousel     ,          0,    0
u02275 , 2026-01-30 05:07:00, Google Search, impression   , GS-3001    , Google Search, US-West   , Education, Carousel     ,          0,    0
u02275 , 2026-01-30 16:52:00, TikTok       , impression   , TT-1002    , TikTok       , US-West   , Education, Polished     ,          0,    0
u02275 , 2026-01-30 21:01:00, Google Search, click        , GS-3001    , Google Search, US-West   , Education, Polished     ,          0,    0
u02275 , 2026-02-01 02:19:00, Conversion   , purchase     ,            , Conversion   , US-West   , Education,              ,          1,  506.15
u02276 , 2026-01-02 11:16:00, TikTok       , impression   , TT-1001    , TikTok       , US-East   , Food     , Carousel     ,          0,    0
u02276 , 2026-01-03 04:42:00, Email        , impression   , EM-4003    , Email        , US-East   , Food     , UGC          ,          0,    0
u02276 , 2026-01-03 07:40:00, Conversion   , purchase     ,            , Conversion   , US-East   , Food     ,              ,          1,  480.4
u02277 , 2026-02-02 05:06:00, TikTok       , impression   , TT-1001    , TikTok       , US-South  , Tech     , Carousel     ,          0,    0
u02277 , 2026-02-03 01:13:00, TikTok       , impression   , TT-1001    , TikTok       , US-South  , Tech     , Carousel     ,          0,    0
u02277 , 2026-02-03 11:01:00, Email        , click        , EM-4002    , Email        , US-South  , Tech     , Carousel     ,          0,    0
u02277 , 2026-02-10 11:01:00, Null         , no_conversion,            , Null         , US-South  , Tech     ,              ,          0,    0
u02278 , 2026-02-20 01:59:00, TikTok       , click        , TT-1002    , TikTok       , US-East   , Tech     , Polished     ,          0,    0
u02278 , 2026-02-20 17:16:00, Google Search, click        , GS-3002    , Google Search, US-East   , Tech     , Polished     ,          0,    0
u02278 , 2026-02-21 04:45:00, Google Search, impression   , GS-3002    , Google Search, US-East   , Tech     , Polished     ,          0,    0
u02278 , 2026-02-21 13:06:00, Email        , click        , EM-4002    , Email        , US-East   , Tech     , Carousel     ,          0,    0
u02278 , 2026-02-22 03:09:00, Meta         , click        , MT-2003    , Meta         , US-East   , Tech     , UGC          ,          0,    0
u02278 , 2026-02-22 23:24:00, Conversion   , purchase     ,            , Conversion   , US-East   , Tech     ,              ,          1,  617.7
u02279 , 2026-01-31 00:36:00, Google Search, impression   , GS-3002    , Google Search, US-West   , Education, UGC          ,          0,    0
u02279 , 2026-01-31 11:09:00, Meta         , click        , MT-2002    , Meta         , US-West   , Education, UGC          ,          0,    0
u02279 , 2026-02-01 11:30:00, TikTok       , impression   , TT-1001    , TikTok       , US-West   , Education, UGC          ,          0,    0
u02279 , 2026-02-02 23:18:00, Conversion   , purchase     ,            , Conversion   , US-West   , Education,              ,          1,  513.75
u02280 , 2026-02-19 15:33:00, Meta         , click        , MT-2002    , Meta         , US-East   , Travel   , UGC          ,          0,    0
u02280 , 2026-02-20 00:33:00, Meta         , click        , MT-2001    , Meta         , US-East   , Travel   , Polished     ,          0,    0
u02280 , 2026-02-20 04:19:00, Google Search, click        , GS-3001    , Google Search, US-East   , Travel   , UGC          ,          0,    0
u02280 , 2026-02-20 14:54:00, TikTok       , click        , TT-1001    , TikTok       , US-East   , Travel   , Polished     ,          0,    0
u02280 , 2026-02-27 14:54:00, Null         , no_conversion,            , Null         , US-East   , Travel   ,              ,          0,    0
u02281 , 2026-02-11 18:30:00, Meta         , impression   , MT-2001    , Meta         , US-East   , Food     , Polished     ,          0,    0
u02281 , 2026-02-12 15:59:00, Google Search, impression   , GS-3002    , Google Search, US-East   , Food     , Polished     ,          0,    0
u02281 , 2026-02-13 04:57:00, Email        , click        , EM-4003    , Email        , US-East   , Food     , Polished     ,          0,    0
u02281 , 2026-02-13 15:58:00, Google Search, click        , GS-3001    , Google Search, US-East   , Food     , Carousel     ,          0,    0
u02281 , 2026-02-20 15:58:00, Null         , no_conversion,            , Null         , US-East   , Food     ,              ,          0,    0
u02282 , 2026-02-03 20:35:00, TikTok       , click        , TT-1003    , TikTok       , US-South  , Fashion  , Polished     ,          0,    0
u02282 , 2026-02-05 00:58:00, Google Search, impression   , GS-3003    , Google Search, US-South  , Fashion  , Polished     ,          0,    0
u02282 , 2026-02-05 22:36:00, Conversion   , purchase     ,            , Conversion   , US-South  , Fashion  ,              ,          1,  907.35
u02283 , 2026-01-25 23:01:00, TikTok       , impression   , TT-1001    , TikTok       , US-West   , Travel   , UGC          ,          0,    0
u02283 , 2026-01-26 23:56:00, Meta         , impression   , MT-2003    , Meta         , US-West   , Travel   , UGC          ,          0,    0
u02283 , 2026-01-27 03:16:00, Conversion   , purchase     ,            , Conversion   , US-West   , Travel   ,              ,          1,  463.65
u02284 , 2026-03-02 19:18:00, TikTok       , impression   , TT-1003    , TikTok       , US-South  , Tech     , Carousel     ,          0,    0
u02284 , 2026-03-03 12:42:00, TikTok       , click        , TT-1001    , TikTok       , US-South  , Tech     , Carousel     ,          0,    0
u02284 , 2026-03-04 12:22:00, Meta         , click        , MT-2002    , Meta         , US-South  , Tech     , UGC          ,          0,    0
u02284 , 2026-03-11 12:22:00, Null         , no_conversion,            , Null         , US-South  , Tech     ,              ,          0,    0
